booking_id,company_id,partner_id,booked_at,booking_status,fare_idr
gocepat_ord_00373,gocepat,gocepat_cust_0013,2025-09-26,completed,11295962
gocepat_ord_00384,gocepat,gocepat_cust_0382,2025-09-26,cancelled,519837
gocepat_ord_00012,gocepat,gocepat_cust_0258,2025-09-27,completed,3832441
gocepat_ord_00020,gocepat,gocepat_cust_0437,2025-09-27,completed,16394704
gocepat_ord_00022,gocepat,gocepat_cust_0041,2025-09-27,cancelled,1280427
gocepat_ord_00040,gocepat,gocepat_cust_0331,2025-09-27,completed,20948832
gocepat_ord_00048,gocepat,gocepat_cust_0357,2025-09-27,completed,17843676
gocepat_ord_00097,gocepat,gocepat_cust_0170,2025-09-27,completed,28347076
gocepat_ord_00127,gocepat,gocepat_cust_0368,2025-09-27,completed,8893215
gocepat_ord_00128,gocepat,gocepat_cust_0140,2025-09-27,completed,15751598
gocepat_ord_00143,gocepat,gocepat_cust_0218,2025-09-27,completed,11906840
gocepat_ord_00153,gocepat,gocepat_cust_0268,2025-09-27,completed,3268047
gocepat_ord_00201,gocepat,gocepat_cust_0363,2025-09-27,completed,3379156
gocepat_ord_00202,gocepat,gocepat_cust_0340,2025-09-27,completed,6870736
gocepat_ord_00224,gocepat,gocepat_cust_0133,2025-09-27,completed,15667942
gocepat_ord_00303,gocepat,gocepat_cust_0407,2025-09-27,completed,12293655
gocepat_ord_00311,gocepat,gocepat_cust_0269,2025-09-27,completed,10035989
gocepat_ord_00320,gocepat,gocepat_cust_0358,2025-09-27,completed,25754002
gocepat_ord_00336,gocepat,gocepat_cust_0278,2025-09-27,completed,7858214
gocepat_ord_00008,gocepat,gocepat_cust_0010,2025-09-28,completed,16344348
gocepat_ord_00024,gocepat,gocepat_cust_0006,2025-09-28,completed,5358948
gocepat_ord_00160,gocepat,gocepat_cust_0241,2025-09-28,completed,26182014
gocepat_ord_00185,gocepat,gocepat_cust_0076,2025-09-28,completed,26804734
gocepat_ord_00210,gocepat,gocepat_cust_0439,2025-09-28,cancelled,620697
gocepat_ord_00233,gocepat,gocepat_cust_0073,2025-09-28,completed,2229921
gocepat_ord_00251,gocepat,gocepat_cust_0431,2025-09-28,completed,17685993
gocepat_ord_00259,gocepat,gocepat_cust_0322,2025-09-28,completed,10475100
gocepat_ord_00003,gocepat,gocepat_cust_0304,2025-09-29,completed,25235586
gocepat_ord_00005,gocepat,gocepat_cust_0193,2025-09-29,completed,6931160
gocepat_ord_00029,gocepat,gocepat_cust_0292,2025-09-29,completed,15274888
gocepat_ord_00132,gocepat,gocepat_cust_0026,2025-09-29,cancelled,1786319
gocepat_ord_00262,gocepat,gocepat_cust_0300,2025-09-29,cancelled,359858
gocepat_ord_00342,gocepat,gocepat_cust_0289,2025-09-29,cancelled,193016
gocepat_ord_00344,gocepat,gocepat_cust_0288,2025-09-29,completed,13862320
gocepat_ord_00346,gocepat,gocepat_cust_0271,2025-09-29,completed,1286771
gocepat_ord_00352,gocepat,gocepat_cust_0201,2025-09-29,completed,21527202
gocepat_ord_00383,gocepat,gocepat_cust_0449,2025-09-29,completed,17634868
gocepat_ord_00060,gocepat,gocepat_cust_0182,2025-09-30,completed,4408717
gocepat_ord_00073,gocepat,gocepat_cust_0015,2025-09-30,completed,2227434
gocepat_ord_00088,gocepat,gocepat_cust_0388,2025-09-30,completed,8616874
gocepat_ord_00089,gocepat,gocepat_cust_0046,2025-09-30,completed,19062231
gocepat_ord_00110,gocepat,gocepat_cust_0041,2025-09-30,completed,23095694
gocepat_ord_00156,gocepat,gocepat_cust_0117,2025-09-30,completed,13822757
gocepat_ord_00176,gocepat,gocepat_cust_0092,2025-09-30,completed,20322934
gocepat_ord_00190,gocepat,gocepat_cust_0105,2025-09-30,completed,22814302
gocepat_ord_00229,gocepat,gocepat_cust_0003,2025-09-30,cancelled,634287
gocepat_ord_00246,gocepat,gocepat_cust_0019,2025-09-30,completed,15329764
gocepat_ord_00252,gocepat,gocepat_cust_0342,2025-09-30,completed,14322086
gocepat_ord_00254,gocepat,gocepat_cust_0433,2025-09-30,completed,14673580
gocepat_ord_00345,gocepat,gocepat_cust_0431,2025-09-30,completed,14606300
gocepat_ord_00424,gocepat,gocepat_cust_0097,2025-10-01,completed,11729608
gocepat_ord_00435,gocepat,gocepat_cust_0115,2025-10-01,completed,13643553
gocepat_ord_00443,gocepat,gocepat_cust_0130,2025-10-01,completed,9369189
gocepat_ord_00494,gocepat,gocepat_cust_0062,2025-10-01,cancelled,3931262
gocepat_ord_00515,gocepat,gocepat_cust_0243,2025-10-01,completed,6864168
gocepat_ord_00560,gocepat,gocepat_cust_0062,2025-10-01,completed,16778484
gocepat_ord_00562,gocepat,gocepat_cust_0023,2025-10-01,completed,7240191
gocepat_ord_00618,gocepat,gocepat_cust_0383,2025-10-01,cancelled,1222909
gocepat_ord_00630,gocepat,gocepat_cust_0125,2025-10-01,cancelled,389214
gocepat_ord_00710,gocepat,gocepat_cust_0348,2025-10-01,completed,11729608
gocepat_ord_00432,gocepat,gocepat_cust_0351,2025-10-02,completed,17902100
gocepat_ord_00528,gocepat,gocepat_cust_0253,2025-10-02,cancelled,2387401
gocepat_ord_00538,gocepat,gocepat_cust_0314,2025-10-02,completed,8019852
gocepat_ord_00604,gocepat,gocepat_cust_0448,2025-10-02,completed,11497323
gocepat_ord_00631,gocepat,gocepat_cust_0298,2025-10-02,completed,14575103
gocepat_ord_00652,gocepat,gocepat_cust_0198,2025-10-02,cancelled,4182786
gocepat_ord_00712,gocepat,gocepat_cust_0282,2025-10-02,completed,17843676
gocepat_ord_00713,gocepat,gocepat_cust_0092,2025-10-02,completed,6048643
gocepat_ord_00420,gocepat,gocepat_cust_0336,2025-10-03,completed,12314378
gocepat_ord_00427,gocepat,gocepat_cust_0013,2025-10-03,completed,11005185
gocepat_ord_00459,gocepat,gocepat_cust_0396,2025-10-03,completed,21120822
gocepat_ord_00463,gocepat,gocepat_cust_0284,2025-10-03,completed,7643082
gocepat_ord_00466,gocepat,gocepat_cust_0043,2025-10-03,completed,26559328
gocepat_ord_00483,gocepat,gocepat_cust_0225,2025-10-03,completed,10042971
gocepat_ord_00502,gocepat,gocepat_cust_0103,2025-10-03,completed,25575918
gocepat_ord_00551,gocepat,gocepat_cust_0439,2025-10-03,completed,40824655
gocepat_ord_00582,gocepat,gocepat_cust_0010,2025-10-03,completed,22148977
gocepat_ord_00599,gocepat,gocepat_cust_0108,2025-10-03,completed,20626460
gocepat_ord_00611,gocepat,gocepat_cust_0087,2025-10-03,completed,395162
gocepat_ord_00624,gocepat,gocepat_cust_0028,2025-10-03,completed,17113377
gocepat_ord_00658,gocepat,gocepat_cust_0036,2025-10-03,completed,21440028
gocepat_ord_00661,gocepat,gocepat_cust_0305,2025-10-03,completed,4475431
gocepat_ord_00665,gocepat,gocepat_cust_0121,2025-10-03,completed,8317883
gocepat_ord_00705,gocepat,gocepat_cust_0116,2025-10-03,completed,3602028
gocepat_ord_00721,gocepat,gocepat_cust_0276,2025-10-03,completed,5237550
gocepat_ord_00766,gocepat,gocepat_cust_0276,2025-10-03,cancelled,4581294
gocepat_ord_00446,gocepat,gocepat_cust_0236,2025-10-04,cancelled,893013
gocepat_ord_00461,gocepat,gocepat_cust_0157,2025-10-04,completed,4388181
gocepat_ord_00497,gocepat,gocepat_cust_0431,2025-10-04,completed,7016116
gocepat_ord_00561,gocepat,gocepat_cust_0372,2025-10-04,completed,24137125
gocepat_ord_00569,gocepat,gocepat_cust_0006,2025-10-04,completed,3268047
gocepat_ord_00596,gocepat,gocepat_cust_0240,2025-10-04,completed,24302405
gocepat_ord_00619,gocepat,gocepat_cust_0195,2025-10-04,completed,17851477
gocepat_ord_00632,gocepat,gocepat_cust_0156,2025-10-04,completed,14920038
gocepat_ord_00664,gocepat,gocepat_cust_0217,2025-10-04,completed,395162
gocepat_ord_00703,gocepat,gocepat_cust_0093,2025-10-04,completed,1397504
gocepat_ord_00743,gocepat,gocepat_cust_0383,2025-10-04,completed,23769880
gocepat_ord_00749,gocepat,gocepat_cust_0414,2025-10-04,completed,12492252
gocepat_ord_00526,gocepat,gocepat_cust_0121,2025-10-05,cancelled,469865
gocepat_ord_00545,gocepat,gocepat_cust_0154,2025-10-05,completed,14624833
gocepat_ord_00553,gocepat,gocepat_cust_0243,2025-10-05,completed,10673585
gocepat_ord_00576,gocepat,gocepat_cust_0160,2025-10-05,completed,12471664
gocepat_ord_00610,gocepat,gocepat_cust_0288,2025-10-05,cancelled,207460
gocepat_ord_00688,gocepat,gocepat_cust_0100,2025-10-05,completed,12359776
gocepat_ord_00689,gocepat,gocepat_cust_0163,2025-10-05,completed,5174183
gocepat_ord_00419,gocepat,gocepat_cust_0358,2025-10-06,completed,9488799
gocepat_ord_00451,gocepat,gocepat_cust_0402,2025-10-06,completed,13382757
gocepat_ord_00460,gocepat,gocepat_cust_0143,2025-10-06,cancelled,6458161
gocepat_ord_00475,gocepat,gocepat_cust_0401,2025-10-06,completed,12287647
gocepat_ord_00487,gocepat,gocepat_cust_0266,2025-10-06,completed,27845781
gocepat_ord_00508,gocepat,gocepat_cust_0076,2025-10-06,cancelled,2452789
gocepat_ord_00518,gocepat,gocepat_cust_0446,2025-10-06,completed,11005185
gocepat_ord_00544,gocepat,gocepat_cust_0367,2025-10-06,cancelled,3416784
gocepat_ord_00583,gocepat,gocepat_cust_0297,2025-10-06,completed,10083977
gocepat_ord_00603,gocepat,gocepat_cust_0020,2025-10-06,completed,20253372
gocepat_ord_00616,gocepat,gocepat_cust_0379,2025-10-06,cancelled,167058
gocepat_ord_00626,gocepat,gocepat_cust_0432,2025-10-06,cancelled,2790281
gocepat_ord_00627,gocepat,gocepat_cust_0368,2025-10-06,cancelled,104813
gocepat_ord_00704,gocepat,gocepat_cust_0337,2025-10-06,completed,13862320
gocepat_ord_00714,gocepat,gocepat_cust_0070,2025-10-06,completed,28532373
gocepat_ord_00428,gocepat,gocepat_cust_0381,2025-10-07,cancelled,253449
gocepat_ord_00431,gocepat,gocepat_cust_0425,2025-10-07,cancelled,3218362
gocepat_ord_00512,gocepat,gocepat_cust_0443,2025-10-07,cancelled,3937112
gocepat_ord_00555,gocepat,gocepat_cust_0342,2025-10-07,completed,21014192
gocepat_ord_00655,gocepat,gocepat_cust_0004,2025-10-07,cancelled,2079348
gocepat_ord_00662,gocepat,gocepat_cust_0146,2025-10-07,completed,3132434
gocepat_ord_00719,gocepat,gocepat_cust_0009,2025-10-07,completed,1218555
gocepat_ord_00725,gocepat,gocepat_cust_0006,2025-10-07,completed,13653383
gocepat_ord_00732,gocepat,gocepat_cust_0124,2025-10-07,completed,28755104
gocepat_ord_00402,gocepat,gocepat_cust_0273,2025-10-08,cancelled,2251568
gocepat_ord_00413,gocepat,gocepat_cust_0222,2025-10-08,cancelled,1342797
gocepat_ord_00423,gocepat,gocepat_cust_0107,2025-10-08,cancelled,1770457
gocepat_ord_00429,gocepat,gocepat_cust_0216,2025-10-08,completed,36866558
gocepat_ord_00452,gocepat,gocepat_cust_0296,2025-10-08,cancelled,1879460
gocepat_ord_00477,gocepat,gocepat_cust_0384,2025-10-08,completed,26262517
gocepat_ord_00495,gocepat,gocepat_cust_0322,2025-10-08,completed,14476397
gocepat_ord_00521,gocepat,gocepat_cust_0210,2025-10-08,completed,1048128
gocepat_ord_00625,gocepat,gocepat_cust_0092,2025-10-08,completed,15586266
gocepat_ord_00723,gocepat,gocepat_cust_0314,2025-10-08,completed,8035147
gocepat_ord_00738,gocepat,gocepat_cust_0441,2025-10-08,completed,13382757
gocepat_ord_00758,gocepat,gocepat_cust_0058,2025-10-08,completed,6264868
gocepat_ord_00759,gocepat,gocepat_cust_0004,2025-10-08,cancelled,1735424
gocepat_ord_00416,gocepat,gocepat_cust_0250,2025-10-09,cancelled,2948032
gocepat_ord_00438,gocepat,gocepat_cust_0346,2025-10-09,completed,11194903
gocepat_ord_00530,gocepat,gocepat_cust_0081,2025-10-09,cancelled,1934310
gocepat_ord_00580,gocepat,gocepat_cust_0348,2025-10-09,completed,1291152
gocepat_ord_00636,gocepat,gocepat_cust_0437,2025-10-09,completed,13886916
gocepat_ord_00640,gocepat,gocepat_cust_0177,2025-10-09,cancelled,1633704
gocepat_ord_00680,gocepat,gocepat_cust_0257,2025-10-09,completed,11301280
gocepat_ord_00697,gocepat,gocepat_cust_0115,2025-10-09,cancelled,1895073
gocepat_ord_00701,gocepat,gocepat_cust_0324,2025-10-09,completed,18028576
gocepat_ord_00711,gocepat,gocepat_cust_0376,2025-10-09,cancelled,10890
gocepat_ord_00434,gocepat,gocepat_cust_0252,2025-10-10,cancelled,2169181
gocepat_ord_00448,gocepat,gocepat_cust_0288,2025-10-10,completed,5728224
gocepat_ord_00489,gocepat,gocepat_cust_0431,2025-10-10,completed,14066044
gocepat_ord_00505,gocepat,gocepat_cust_0254,2025-10-10,completed,26526203
gocepat_ord_00534,gocepat,gocepat_cust_0081,2025-10-10,completed,21001047
gocepat_ord_00606,gocepat,gocepat_cust_0396,2025-10-10,completed,5967988
gocepat_ord_00645,gocepat,gocepat_cust_0007,2025-10-10,cancelled,879721
gocepat_ord_00675,gocepat,gocepat_cust_0350,2025-10-10,completed,19935774
gocepat_ord_00691,gocepat,gocepat_cust_0292,2025-10-10,completed,13423732
gocepat_ord_00700,gocepat,gocepat_cust_0211,2025-10-10,completed,6492366
gocepat_ord_00761,gocepat,gocepat_cust_0143,2025-10-10,cancelled,2119299
gocepat_ord_00421,gocepat,gocepat_cust_0222,2025-10-11,completed,3818722
gocepat_ord_00462,gocepat,gocepat_cust_0143,2025-10-11,completed,31766087
gocepat_ord_00503,gocepat,gocepat_cust_0257,2025-10-11,completed,8215744
gocepat_ord_00537,gocepat,gocepat_cust_0429,2025-10-11,completed,11005185
gocepat_ord_00550,gocepat,gocepat_cust_0417,2025-10-11,cancelled,2750345
gocepat_ord_00559,gocepat,gocepat_cust_0012,2025-10-11,completed,14219398
gocepat_ord_00566,gocepat,gocepat_cust_0389,2025-10-11,completed,32063071
gocepat_ord_00584,gocepat,gocepat_cust_0133,2025-10-11,completed,17993403
gocepat_ord_00601,gocepat,gocepat_cust_0223,2025-10-11,cancelled,4374646
gocepat_ord_00634,gocepat,gocepat_cust_0424,2025-10-11,completed,10916723
gocepat_ord_00648,gocepat,gocepat_cust_0260,2025-10-11,completed,24289173
gocepat_ord_00731,gocepat,gocepat_cust_0405,2025-10-11,completed,26735929
gocepat_ord_00755,gocepat,gocepat_cust_0160,2025-10-11,completed,15648679
gocepat_ord_00395,gocepat,gocepat_cust_0338,2025-10-12,completed,13125562
gocepat_ord_00397,gocepat,gocepat_cust_0189,2025-10-12,completed,18777520
gocepat_ord_00425,gocepat,gocepat_cust_0211,2025-10-12,completed,6758648
gocepat_ord_00514,gocepat,gocepat_cust_0413,2025-10-12,completed,18838000
gocepat_ord_00532,gocepat,gocepat_cust_0422,2025-10-12,completed,3602028
gocepat_ord_00547,gocepat,gocepat_cust_0086,2025-10-12,completed,3388095
gocepat_ord_00571,gocepat,gocepat_cust_0011,2025-10-12,completed,3123063
gocepat_ord_00589,gocepat,gocepat_cust_0063,2025-10-12,completed,18313758
gocepat_ord_00592,gocepat,gocepat_cust_0211,2025-10-12,cancelled,974412
gocepat_ord_00612,gocepat,gocepat_cust_0122,2025-10-12,completed,19040492
gocepat_ord_00621,gocepat,gocepat_cust_0402,2025-10-12,completed,21661229
gocepat_ord_00635,gocepat,gocepat_cust_0201,2025-10-12,cancelled,1136213
gocepat_ord_00686,gocepat,gocepat_cust_0128,2025-10-12,cancelled,756799
gocepat_ord_00709,gocepat,gocepat_cust_0357,2025-10-12,completed,2594763
gocepat_ord_00736,gocepat,gocepat_cust_0076,2025-10-12,completed,11500260
gocepat_ord_00745,gocepat,gocepat_cust_0250,2025-10-12,completed,22684650
gocepat_ord_00747,gocepat,gocepat_cust_0424,2025-10-12,completed,145194
gocepat_ord_00388,gocepat,gocepat_cust_0332,2025-10-13,completed,16394704
gocepat_ord_00403,gocepat,gocepat_cust_0022,2025-10-13,completed,17143647
gocepat_ord_00484,gocepat,gocepat_cust_0125,2025-10-13,completed,29248683
gocepat_ord_00564,gocepat,gocepat_cust_0112,2025-10-13,completed,4874220
gocepat_ord_00600,gocepat,gocepat_cust_0179,2025-10-13,completed,8525385
gocepat_ord_00617,gocepat,gocepat_cust_0343,2025-10-13,completed,20477539
gocepat_ord_00685,gocepat,gocepat_cust_0351,2025-10-13,cancelled,1718425
gocepat_ord_00693,gocepat,gocepat_cust_0229,2025-10-13,cancelled,2685259
gocepat_ord_00716,gocepat,gocepat_cust_0375,2025-10-13,completed,7788622
gocepat_ord_00730,gocepat,gocepat_cust_0258,2025-10-13,completed,22659294
gocepat_ord_00739,gocepat,gocepat_cust_0187,2025-10-13,completed,5294919
gocepat_ord_00751,gocepat,gocepat_cust_0056,2025-10-13,completed,40165120
gocepat_ord_00769,gocepat,gocepat_cust_0303,2025-10-13,completed,10660459
gocepat_ord_00405,gocepat,gocepat_cust_0017,2025-10-14,cancelled,2008594
gocepat_ord_00454,gocepat,gocepat_cust_0222,2025-10-14,completed,13226151
gocepat_ord_00470,gocepat,gocepat_cust_0010,2025-10-14,completed,18968246
gocepat_ord_00499,gocepat,gocepat_cust_0025,2025-10-14,completed,13501168
gocepat_ord_00513,gocepat,gocepat_cust_0419,2025-10-14,completed,13723685
gocepat_ord_00524,gocepat,gocepat_cust_0174,2025-10-14,completed,13862320
gocepat_ord_00535,gocepat,gocepat_cust_0397,2025-10-14,completed,7033022
gocepat_ord_00536,gocepat,gocepat_cust_0319,2025-10-14,completed,13390628
gocepat_ord_00543,gocepat,gocepat_cust_0162,2025-10-14,completed,9946494
gocepat_ord_00556,gocepat,gocepat_cust_0159,2025-10-14,completed,8215744
gocepat_ord_00591,gocepat,gocepat_cust_0003,2025-10-14,completed,9253829
gocepat_ord_00620,gocepat,gocepat_cust_0010,2025-10-14,completed,20445248
gocepat_ord_00622,gocepat,gocepat_cust_0082,2025-10-14,completed,21119557
gocepat_ord_00628,gocepat,gocepat_cust_0260,2025-10-14,completed,17843676
gocepat_ord_00639,gocepat,gocepat_cust_0422,2025-10-14,cancelled,2632909
gocepat_ord_00656,gocepat,gocepat_cust_0137,2025-10-14,completed,5147084
gocepat_ord_00667,gocepat,gocepat_cust_0433,2025-10-14,completed,1286771
gocepat_ord_00684,gocepat,gocepat_cust_0354,2025-10-14,completed,5242905
gocepat_ord_00695,gocepat,gocepat_cust_0048,2025-10-14,cancelled,3483818
gocepat_ord_00741,gocepat,gocepat_cust_0049,2025-10-14,completed,4098676
gocepat_ord_00465,gocepat,gocepat_cust_0444,2025-10-15,completed,12755258
gocepat_ord_00498,gocepat,gocepat_cust_0011,2025-10-15,cancelled,4050608
gocepat_ord_00504,gocepat,gocepat_cust_0329,2025-10-15,cancelled,3995364
gocepat_ord_00539,gocepat,gocepat_cust_0442,2025-10-15,completed,7336790
gocepat_ord_00649,gocepat,gocepat_cust_0397,2025-10-15,completed,7976534
gocepat_ord_00651,gocepat,gocepat_cust_0211,2025-10-15,completed,12368734
gocepat_ord_00746,gocepat,gocepat_cust_0270,2025-10-15,completed,18031192
gocepat_ord_00409,gocepat,gocepat_cust_0204,2025-10-16,completed,13426293
gocepat_ord_00433,gocepat,gocepat_cust_0350,2025-10-16,cancelled,1669755
gocepat_ord_00441,gocepat,gocepat_cust_0167,2025-10-16,completed,442649
gocepat_ord_00486,gocepat,gocepat_cust_0352,2025-10-16,cancelled,52406
gocepat_ord_00491,gocepat,gocepat_cust_0227,2025-10-16,cancelled,1551248
gocepat_ord_00500,gocepat,gocepat_cust_0407,2025-10-16,cancelled,497325
gocepat_ord_00520,gocepat,gocepat_cust_0222,2025-10-16,completed,24240785
gocepat_ord_00552,gocepat,gocepat_cust_0330,2025-10-16,completed,30476709
gocepat_ord_00574,gocepat,gocepat_cust_0271,2025-10-16,completed,10396740
gocepat_ord_00659,gocepat,gocepat_cust_0140,2025-10-16,completed,6913105
gocepat_ord_00670,gocepat,gocepat_cust_0152,2025-10-16,completed,10169517
gocepat_ord_00673,gocepat,gocepat_cust_0252,2025-10-16,completed,17185028
gocepat_ord_00678,gocepat,gocepat_cust_0120,2025-10-16,completed,11405215
gocepat_ord_00679,gocepat,gocepat_cust_0079,2025-10-16,completed,27739646
gocepat_ord_00715,gocepat,gocepat_cust_0226,2025-10-16,completed,16504884
gocepat_ord_00734,gocepat,gocepat_cust_0403,2025-10-16,completed,20256712
gocepat_ord_00750,gocepat,gocepat_cust_0357,2025-10-16,completed,18286325
gocepat_ord_00771,gocepat,gocepat_cust_0026,2025-10-16,completed,13086151
gocepat_ord_00399,gocepat,gocepat_cust_0171,2025-10-17,completed,2983994
gocepat_ord_00464,gocepat,gocepat_cust_0229,2025-10-17,completed,19946611
gocepat_ord_00469,gocepat,gocepat_cust_0270,2025-10-17,completed,11729608
gocepat_ord_00482,gocepat,gocepat_cust_0302,2025-10-17,completed,37284484
gocepat_ord_00563,gocepat,gocepat_cust_0419,2025-10-17,completed,14131495
gocepat_ord_00597,gocepat,gocepat_cust_0142,2025-10-17,completed,5953420
gocepat_ord_00629,gocepat,gocepat_cust_0115,2025-10-17,completed,5864804
gocepat_ord_00641,gocepat,gocepat_cust_0022,2025-10-17,completed,9421687
gocepat_ord_00646,gocepat,gocepat_cust_0173,2025-10-17,completed,16014712
gocepat_ord_00650,gocepat,gocepat_cust_0060,2025-10-17,completed,12700936
gocepat_ord_00671,gocepat,gocepat_cust_0025,2025-10-17,completed,15274888
gocepat_ord_00681,gocepat,gocepat_cust_0171,2025-10-17,completed,9278135
gocepat_ord_00720,gocepat,gocepat_cust_0392,2025-10-17,cancelled,21779
gocepat_ord_00748,gocepat,gocepat_cust_0247,2025-10-17,completed,21717892
gocepat_ord_00400,gocepat,gocepat_cust_0391,2025-10-18,cancelled,616388
gocepat_ord_00444,gocepat,gocepat_cust_0269,2025-10-18,completed,9544417
gocepat_ord_00509,gocepat,gocepat_cust_0254,2025-10-18,completed,9958424
gocepat_ord_00540,gocepat,gocepat_cust_0081,2025-10-18,completed,16092284
gocepat_ord_00579,gocepat,gocepat_cust_0287,2025-10-18,completed,2618775
gocepat_ord_00586,gocepat,gocepat_cust_0011,2025-10-18,cancelled,3146036
gocepat_ord_00690,gocepat,gocepat_cust_0099,2025-10-18,cancelled,3468016
gocepat_ord_00389,gocepat,gocepat_cust_0188,2025-10-19,completed,12296028
gocepat_ord_00453,gocepat,gocepat_cust_0262,2025-10-19,completed,29696084
gocepat_ord_00468,gocepat,gocepat_cust_0280,2025-10-19,completed,6496080
gocepat_ord_00473,gocepat,gocepat_cust_0115,2025-10-19,completed,12229092
