leg_id,company_id,booking_id,service_id,qty,fare_component_idr
gocepat_item_00326,gocepat,gocepat_ord_00177,gocepat_prod_0034,4,43558
gocepat_item_00327,gocepat,gocepat_ord_00178,gocepat_prod_0004,1,550259
gocepat_item_00328,gocepat,gocepat_ord_00178,gocepat_prod_0022,1,193016
gocepat_item_00329,gocepat,gocepat_ord_00178,gocepat_prod_0021,3,1342797
gocepat_item_00330,gocepat,gocepat_ord_00179,gocepat_prod_0017,2,7033022
gocepat_item_00331,gocepat,gocepat_ord_00179,gocepat_prod_0009,2,3379324
gocepat_item_00332,gocepat,gocepat_ord_00180,gocepat_prod_0040,3,13164543
gocepat_item_00333,gocepat,gocepat_ord_00180,gocepat_prod_0039,2,7664882
gocepat_item_00334,gocepat,gocepat_ord_00181,gocepat_prod_0007,4,8919684
gocepat_item_00335,gocepat,gocepat_ord_00182,gocepat_prod_0013,3,7468818
gocepat_item_00336,gocepat,gocepat_ord_00183,gocepat_prod_0012,2,6264868
gocepat_item_00337,gocepat,gocepat_ord_00184,gocepat_prod_0005,4,1770596
gocepat_item_00338,gocepat,gocepat_ord_00184,gocepat_prod_0023,4,1397504
gocepat_item_00339,gocepat,gocepat_ord_00184,gocepat_prod_0006,1,4107872
gocepat_item_00340,gocepat,gocepat_ord_00185,gocepat_prod_0021,2,5967988
gocepat_item_00341,gocepat,gocepat_ord_00185,gocepat_prod_0037,3,7574754
gocepat_item_00342,gocepat,gocepat_ord_00185,gocepat_prod_0018,4,13261992
gocepat_item_00343,gocepat,gocepat_ord_00186,gocepat_prod_0017,4,14066044
gocepat_item_00344,gocepat,gocepat_ord_00186,gocepat_prod_0034,2,145194
gocepat_item_00345,gocepat,gocepat_ord_00187,gocepat_prod_0020,1,614801
gocepat_item_00346,gocepat,gocepat_ord_00187,gocepat_prod_0016,3,1718425
gocepat_item_00347,gocepat,gocepat_ord_00188,gocepat_prod_0023,4,1397504
gocepat_item_00348,gocepat,gocepat_ord_00188,gocepat_prod_0011,2,6536094
gocepat_item_00349,gocepat,gocepat_ord_00189,gocepat_prod_0033,3,1834364
gocepat_item_00350,gocepat,gocepat_ord_00189,gocepat_prod_0036,2,897816
gocepat_item_00351,gocepat,gocepat_ord_00190,gocepat_prod_0021,3,8951982
gocepat_item_00352,gocepat,gocepat_ord_00190,gocepat_prod_0019,4,13862320
gocepat_item_00353,gocepat,gocepat_ord_00191,gocepat_prod_0005,3,1327947
gocepat_item_00354,gocepat,gocepat_ord_00191,gocepat_prod_0039,4,15329764
gocepat_item_00355,gocepat,gocepat_ord_00191,gocepat_prod_0034,4,290388
gocepat_item_00356,gocepat,gocepat_ord_00192,gocepat_prod_0012,1,3132434
gocepat_item_00357,gocepat,gocepat_ord_00192,gocepat_prod_0036,4,11970876
gocepat_item_00358,gocepat,gocepat_ord_00193,gocepat_prod_0006,4,2464723
gocepat_item_00359,gocepat,gocepat_ord_00194,gocepat_prod_0003,2,2459964
gocepat_item_00360,gocepat,gocepat_ord_00194,gocepat_prod_0018,4,13261992
gocepat_item_00361,gocepat,gocepat_ord_00195,gocepat_prod_0026,4,11906840
gocepat_item_00362,gocepat,gocepat_ord_00195,gocepat_prod_0008,2,2227434
gocepat_item_00363,gocepat,gocepat_ord_00195,gocepat_prod_0025,4,10090648
gocepat_item_00364,gocepat,gocepat_ord_00196,gocepat_prod_0032,2,5189526
gocepat_item_00365,gocepat,gocepat_ord_00197,gocepat_prod_0036,4,1795631
gocepat_item_00366,gocepat,gocepat_ord_00197,gocepat_prod_0004,2,1100519
gocepat_item_00367,gocepat,gocepat_ord_00197,gocepat_prod_0004,2,1100519
gocepat_item_00368,gocepat,gocepat_ord_00198,gocepat_prod_0025,1,378399
gocepat_item_00369,gocepat,gocepat_ord_00198,gocepat_prod_0030,2,649608
gocepat_item_00370,gocepat,gocepat_ord_00199,gocepat_prod_0023,1,349376
gocepat_item_00371,gocepat,gocepat_ord_00200,gocepat_prod_0018,4,13261992
gocepat_item_00372,gocepat,gocepat_ord_00200,gocepat_prod_0036,2,5985438
gocepat_item_00373,gocepat,gocepat_ord_00200,gocepat_prod_0033,1,4076364
gocepat_item_00374,gocepat,gocepat_ord_00201,gocepat_prod_0021,1,2983994
gocepat_item_00375,gocepat,gocepat_ord_00201,gocepat_prod_0010,2,395162
gocepat_item_00376,gocepat,gocepat_ord_00202,gocepat_prod_0036,2,5985438
gocepat_item_00377,gocepat,gocepat_ord_00202,gocepat_prod_0005,2,885298
gocepat_item_00378,gocepat,gocepat_ord_00203,gocepat_prod_0018,3,9946494
gocepat_item_00379,gocepat,gocepat_ord_00203,gocepat_prod_0017,2,7033022
gocepat_item_00380,gocepat,gocepat_ord_00203,gocepat_prod_0034,2,145194
gocepat_item_00381,gocepat,gocepat_ord_00204,gocepat_prod_0004,2,7336790
gocepat_item_00382,gocepat,gocepat_ord_00204,gocepat_prod_0006,1,4107872
gocepat_item_00383,gocepat,gocepat_ord_00205,gocepat_prod_0040,1,658227
gocepat_item_00384,gocepat,gocepat_ord_00205,gocepat_prod_0009,2,506899
gocepat_item_00385,gocepat,gocepat_ord_00206,gocepat_prod_0010,4,790324
gocepat_item_00386,gocepat,gocepat_ord_00206,gocepat_prod_0033,2,8152728
gocepat_item_00387,gocepat,gocepat_ord_00207,gocepat_prod_0037,4,10099672
gocepat_item_00388,gocepat,gocepat_ord_00207,gocepat_prod_0029,1,3123063
gocepat_item_00389,gocepat,gocepat_ord_00208,gocepat_prod_0005,3,1327947
gocepat_item_00390,gocepat,gocepat_ord_00209,gocepat_prod_0006,1,616181
gocepat_item_00391,gocepat,gocepat_ord_00210,gocepat_prod_0002,1,502149
gocepat_item_00392,gocepat,gocepat_ord_00210,gocepat_prod_0010,4,118549
gocepat_item_00393,gocepat,gocepat_ord_00211,gocepat_prod_0013,2,4979212
gocepat_item_00394,gocepat,gocepat_ord_00211,gocepat_prod_0022,4,5147084
gocepat_item_00395,gocepat,gocepat_ord_00212,gocepat_prod_0035,3,13426293
gocepat_item_00396,gocepat,gocepat_ord_00212,gocepat_prod_0027,4,17843676
gocepat_item_00397,gocepat,gocepat_ord_00213,gocepat_prod_0018,4,13261992
gocepat_item_00398,gocepat,gocepat_ord_00214,gocepat_prod_0033,1,4076364
gocepat_item_00399,gocepat,gocepat_ord_00215,gocepat_prod_0007,4,8919684
gocepat_item_00400,gocepat,gocepat_ord_00216,gocepat_prod_0005,1,442649
gocepat_item_00401,gocepat,gocepat_ord_00216,gocepat_prod_0025,1,2522662
gocepat_item_00402,gocepat,gocepat_ord_00216,gocepat_prod_0039,3,11497323
gocepat_item_00403,gocepat,gocepat_ord_00217,gocepat_prod_0017,4,14066044
gocepat_item_00404,gocepat,gocepat_ord_00217,gocepat_prod_0039,2,7664882
gocepat_item_00405,gocepat,gocepat_ord_00218,gocepat_prod_0032,1,2594763
gocepat_item_00406,gocepat,gocepat_ord_00219,gocepat_prod_0021,4,11935976
gocepat_item_00407,gocepat,gocepat_ord_00219,gocepat_prod_0027,2,8921838
gocepat_item_00408,gocepat,gocepat_ord_00220,gocepat_prod_0010,4,790324
gocepat_item_00409,gocepat,gocepat_ord_00220,gocepat_prod_0040,3,13164543
gocepat_item_00410,gocepat,gocepat_ord_00221,gocepat_prod_0012,3,9397302
gocepat_item_00411,gocepat,gocepat_ord_00221,gocepat_prod_0012,1,3132434
gocepat_item_00412,gocepat,gocepat_ord_00222,gocepat_prod_0029,3,9369189
gocepat_item_00413,gocepat,gocepat_ord_00222,gocepat_prod_0026,3,8930130
gocepat_item_00414,gocepat,gocepat_ord_00222,gocepat_prod_0022,3,3860313
gocepat_item_00415,gocepat,gocepat_ord_00223,gocepat_prod_0012,2,6264868
gocepat_item_00416,gocepat,gocepat_ord_00223,gocepat_prod_0029,4,12492252
gocepat_item_00417,gocepat,gocepat_ord_00223,gocepat_prod_0002,3,10042971
gocepat_item_00418,gocepat,gocepat_ord_00224,gocepat_prod_0005,2,885298
gocepat_item_00419,gocepat,gocepat_ord_00224,gocepat_prod_0036,2,5985438
gocepat_item_00420,gocepat,gocepat_ord_00224,gocepat_prod_0015,3,8797206
gocepat_item_00421,gocepat,gocepat_ord_00225,gocepat_prod_0034,1,72597
gocepat_item_00422,gocepat,gocepat_ord_00225,gocepat_prod_0002,3,10042971
gocepat_item_00423,gocepat,gocepat_ord_00226,gocepat_prod_0004,1,3668395
gocepat_item_00424,gocepat,gocepat_ord_00226,gocepat_prod_0016,1,3818722
gocepat_item_00425,gocepat,gocepat_ord_00227,gocepat_prod_0032,2,5189526
gocepat_item_00426,gocepat,gocepat_ord_00228,gocepat_prod_0028,3,7856325
gocepat_item_00427,gocepat,gocepat_ord_00229,gocepat_prod_0014,1,575013
gocepat_item_00428,gocepat,gocepat_ord_00229,gocepat_prod_0010,2,59274
gocepat_item_00429,gocepat,gocepat_ord_00230,gocepat_prod_0026,3,1339520
gocepat_item_00430,gocepat,gocepat_ord_00230,gocepat_prod_0017,2,1054953
gocepat_item_00431,gocepat,gocepat_ord_00230,gocepat_prod_0037,1,378738
gocepat_item_00432,gocepat,gocepat_ord_00231,gocepat_prod_0023,2,698752
gocepat_item_00433,gocepat,gocepat_ord_00232,gocepat_prod_0036,2,5985438
gocepat_item_00434,gocepat,gocepat_ord_00233,gocepat_prod_0007,1,2229921
gocepat_item_00435,gocepat,gocepat_ord_00234,gocepat_prod_0030,4,8661440
gocepat_item_00436,gocepat,gocepat_ord_00235,gocepat_prod_0014,2,7666840
gocepat_item_00437,gocepat,gocepat_ord_00236,gocepat_prod_0010,4,790324
gocepat_item_00438,gocepat,gocepat_ord_00236,gocepat_prod_0027,1,4460919
gocepat_item_00439,gocepat,gocepat_ord_00236,gocepat_prod_0030,3,6496080
gocepat_item_00440,gocepat,gocepat_ord_00237,gocepat_prod_0034,4,290388
gocepat_item_00441,gocepat,gocepat_ord_00238,gocepat_prod_0025,1,378399
gocepat_item_00442,gocepat,gocepat_ord_00238,gocepat_prod_0025,3,1135198
gocepat_item_00443,gocepat,gocepat_ord_00239,gocepat_prod_0001,1,1218555
gocepat_item_00444,gocepat,gocepat_ord_00239,gocepat_prod_0023,2,698752
gocepat_item_00445,gocepat,gocepat_ord_00240,gocepat_prod_0032,4,1556858
gocepat_item_00446,gocepat,gocepat_ord_00240,gocepat_prod_0007,1,334488
gocepat_item_00447,gocepat,gocepat_ord_00241,gocepat_prod_0024,3,1983923
gocepat_item_00448,gocepat,gocepat_ord_00241,gocepat_prod_0035,1,671315
gocepat_item_00449,gocepat,gocepat_ord_00241,gocepat_prod_0037,1,378738
gocepat_item_00450,gocepat,gocepat_ord_00242,gocepat_prod_0031,1,1200676
gocepat_item_00451,gocepat,gocepat_ord_00242,gocepat_prod_0024,3,13226151
gocepat_item_00452,gocepat,gocepat_ord_00243,gocepat_prod_0005,1,66397
gocepat_item_00453,gocepat,gocepat_ord_00243,gocepat_prod_0027,1,669138
gocepat_item_00454,gocepat,gocepat_ord_00243,gocepat_prod_0001,2,365567
gocepat_item_00455,gocepat,gocepat_ord_00244,gocepat_prod_0004,2,1100519
gocepat_item_00456,gocepat,gocepat_ord_00244,gocepat_prod_0010,4,118549
gocepat_item_00457,gocepat,gocepat_ord_00245,gocepat_prod_0037,3,7574754
gocepat_item_00458,gocepat,gocepat_ord_00245,gocepat_prod_0034,4,290388
gocepat_item_00459,gocepat,gocepat_ord_00246,gocepat_prod_0039,4,15329764
gocepat_item_00460,gocepat,gocepat_ord_00247,gocepat_prod_0004,1,3668395
gocepat_item_00461,gocepat,gocepat_ord_00247,gocepat_prod_0037,3,7574754
gocepat_item_00462,gocepat,gocepat_ord_00247,gocepat_prod_0034,2,145194
gocepat_item_00463,gocepat,gocepat_ord_00248,gocepat_prod_0018,4,13261992
gocepat_item_00464,gocepat,gocepat_ord_00249,gocepat_prod_0033,3,12229092
gocepat_item_00465,gocepat,gocepat_ord_00250,gocepat_prod_0040,3,13164543
gocepat_item_00466,gocepat,gocepat_ord_00250,gocepat_prod_0015,2,5864804
gocepat_item_00467,gocepat,gocepat_ord_00251,gocepat_prod_0024,3,13226151
gocepat_item_00468,gocepat,gocepat_ord_00251,gocepat_prod_0007,2,4459842
gocepat_item_00469,gocepat,gocepat_ord_00252,gocepat_prod_0010,2,395162
gocepat_item_00470,gocepat,gocepat_ord_00252,gocepat_prod_0030,2,4330720
gocepat_item_00471,gocepat,gocepat_ord_00252,gocepat_prod_0038,4,9596204
gocepat_item_00472,gocepat,gocepat_ord_00253,gocepat_prod_0009,2,3379324
gocepat_item_00473,gocepat,gocepat_ord_00253,gocepat_prod_0032,4,10379052
gocepat_item_00474,gocepat,gocepat_ord_00253,gocepat_prod_0004,3,11005185
gocepat_item_00475,gocepat,gocepat_ord_00254,gocepat_prod_0004,4,14673580
gocepat_item_00476,gocepat,gocepat_ord_00255,gocepat_prod_0003,1,1229982
gocepat_item_00477,gocepat,gocepat_ord_00255,gocepat_prod_0017,4,14066044
gocepat_item_00478,gocepat,gocepat_ord_00255,gocepat_prod_0032,4,10379052
gocepat_item_00479,gocepat,gocepat_ord_00256,gocepat_prod_0009,2,3379324
gocepat_item_00480,gocepat,gocepat_ord_00256,gocepat_prod_0005,1,442649
gocepat_item_00481,gocepat,gocepat_ord_00256,gocepat_prod_0003,3,3689946
gocepat_item_00482,gocepat,gocepat_ord_00257,gocepat_prod_0033,2,8152728
gocepat_item_00483,gocepat,gocepat_ord_00257,gocepat_prod_0001,2,2437110
gocepat_item_00484,gocepat,gocepat_ord_00257,gocepat_prod_0017,3,10549533
gocepat_item_00485,gocepat,gocepat_ord_00258,gocepat_prod_0003,3,3689946
gocepat_item_00486,gocepat,gocepat_ord_00259,gocepat_prod_0028,4,10475100
gocepat_item_00487,gocepat,gocepat_ord_00260,gocepat_prod_0033,4,2445818
gocepat_item_00488,gocepat,gocepat_ord_00260,gocepat_prod_0004,2,1100519
gocepat_item_00489,gocepat,gocepat_ord_00260,gocepat_prod_0023,4,209626
gocepat_item_00490,gocepat,gocepat_ord_00261,gocepat_prod_0014,4,15333680
gocepat_item_00491,gocepat,gocepat_ord_00261,gocepat_prod_0031,3,3602028
gocepat_item_00492,gocepat,gocepat_ord_00262,gocepat_prod_0038,1,359858
gocepat_item_00493,gocepat,gocepat_ord_00263,gocepat_prod_0022,2,2573542
gocepat_item_00494,gocepat,gocepat_ord_00264,gocepat_prod_0019,1,3465580
gocepat_item_00495,gocepat,gocepat_ord_00265,gocepat_prod_0031,1,1200676
gocepat_item_00496,gocepat,gocepat_ord_00265,gocepat_prod_0006,4,16431488
gocepat_item_00497,gocepat,gocepat_ord_00266,gocepat_prod_0022,4,5147084
gocepat_item_00498,gocepat,gocepat_ord_00267,gocepat_prod_0032,4,1556858
gocepat_item_00499,gocepat,gocepat_ord_00267,gocepat_prod_0015,4,1759441
gocepat_item_00500,gocepat,gocepat_ord_00267,gocepat_prod_0029,4,1873838
gocepat_item_00501,gocepat,gocepat_ord_00268,gocepat_prod_0038,3,7197153
gocepat_item_00502,gocepat,gocepat_ord_00268,gocepat_prod_0023,3,1048128
gocepat_item_00503,gocepat,gocepat_ord_00269,gocepat_prod_0019,3,1559511
gocepat_item_00504,gocepat,gocepat_ord_00269,gocepat_prod_0004,1,550259
gocepat_item_00505,gocepat,gocepat_ord_00270,gocepat_prod_0014,1,3833420
gocepat_item_00506,gocepat,gocepat_ord_00270,gocepat_prod_0015,3,8797206
gocepat_item_00507,gocepat,gocepat_ord_00271,gocepat_prod_0015,3,8797206
gocepat_item_00508,gocepat,gocepat_ord_00272,gocepat_prod_0016,4,15274888
gocepat_item_00509,gocepat,gocepat_ord_00272,gocepat_prod_0009,1,1689662
gocepat_item_00510,gocepat,gocepat_ord_00272,gocepat_prod_0026,3,8930130
gocepat_item_00511,gocepat,gocepat_ord_00273,gocepat_prod_0022,1,193016
gocepat_item_00512,gocepat,gocepat_ord_00273,gocepat_prod_0010,3,88911
gocepat_item_00513,gocepat,gocepat_ord_00273,gocepat_prod_0038,3,1079573
gocepat_item_00514,gocepat,gocepat_ord_00274,gocepat_prod_0037,2,5049836
gocepat_item_00515,gocepat,gocepat_ord_00275,gocepat_prod_0037,4,1514951
gocepat_item_00516,gocepat,gocepat_ord_00276,gocepat_prod_0040,1,658227
gocepat_item_00517,gocepat,gocepat_ord_00276,gocepat_prod_0033,2,1222909
gocepat_item_00518,gocepat,gocepat_ord_00276,gocepat_prod_0020,3,1844404
gocepat_item_00519,gocepat,gocepat_ord_00277,gocepat_prod_0021,2,5967988
gocepat_item_00520,gocepat,gocepat_ord_00278,gocepat_prod_0003,2,2459964
gocepat_item_00521,gocepat,gocepat_ord_00278,gocepat_prod_0013,4,9958424
gocepat_item_00522,gocepat,gocepat_ord_00278,gocepat_prod_0034,3,217791
gocepat_item_00523,gocepat,gocepat_ord_00279,gocepat_prod_0036,3,8978157
gocepat_item_00524,gocepat,gocepat_ord_00279,gocepat_prod_0025,2,5045324
gocepat_item_00525,gocepat,gocepat_ord_00279,gocepat_prod_0034,3,217791
gocepat_item_00526,gocepat,gocepat_ord_00280,gocepat_prod_0036,2,5985438
gocepat_item_00527,gocepat,gocepat_ord_00280,gocepat_prod_0029,3,9369189
gocepat_item_00528,gocepat,gocepat_ord_00281,gocepat_prod_0036,4,11970876
gocepat_item_00529,gocepat,gocepat_ord_00281,gocepat_prod_0035,1,4475431
gocepat_item_00530,gocepat,gocepat_ord_00282,gocepat_prod_0017,1,3516511
gocepat_item_00531,gocepat,gocepat_ord_00282,gocepat_prod_0008,4,4454868
gocepat_item_00532,gocepat,gocepat_ord_00282,gocepat_prod_0004,1,3668395
gocepat_item_00533,gocepat,gocepat_ord_00283,gocepat_prod_0011,1,3268047
gocepat_item_00534,gocepat,gocepat_ord_00283,gocepat_prod_0035,2,8950862
gocepat_item_00535,gocepat,gocepat_ord_00283,gocepat_prod_0034,4,290388
gocepat_item_00536,gocepat,gocepat_ord_00284,gocepat_prod_0031,1,180101
gocepat_item_00537,gocepat,gocepat_ord_00285,gocepat_prod_0012,4,1879460
gocepat_item_00538,gocepat,gocepat_ord_00286,gocepat_prod_0001,2,365567
gocepat_item_00539,gocepat,gocepat_ord_00286,gocepat_prod_0019,2,1039674
gocepat_item_00540,gocepat,gocepat_ord_00286,gocepat_prod_0003,4,737989
gocepat_item_00541,gocepat,gocepat_ord_00287,gocepat_prod_0035,4,17901724
gocepat_item_00542,gocepat,gocepat_ord_00287,gocepat_prod_0022,4,5147084
gocepat_item_00543,gocepat,gocepat_ord_00288,gocepat_prod_0020,2,8197352
gocepat_item_00544,gocepat,gocepat_ord_00288,gocepat_prod_0004,1,3668395
gocepat_item_00545,gocepat,gocepat_ord_00288,gocepat_prod_0021,1,2983994
gocepat_item_00546,gocepat,gocepat_ord_00289,gocepat_prod_0008,1,1113717
gocepat_item_00547,gocepat,gocepat_ord_00289,gocepat_prod_0010,3,592743
gocepat_item_00548,gocepat,gocepat_ord_00289,gocepat_prod_0034,2,145194
gocepat_item_00549,gocepat,gocepat_ord_00290,gocepat_prod_0040,1,658227
gocepat_item_00550,gocepat,gocepat_ord_00291,gocepat_prod_0039,4,2299465
gocepat_item_00551,gocepat,gocepat_ord_00291,gocepat_prod_0038,2,719715
gocepat_item_00552,gocepat,gocepat_ord_00291,gocepat_prod_0012,4,1879460
gocepat_item_00553,gocepat,gocepat_ord_00292,gocepat_prod_0009,4,6758648
gocepat_item_00554,gocepat,gocepat_ord_00292,gocepat_prod_0039,4,15329764
gocepat_item_00555,gocepat,gocepat_ord_00292,gocepat_prod_0018,3,9946494
gocepat_item_00556,gocepat,gocepat_ord_00293,gocepat_prod_0033,3,12229092
gocepat_item_00557,gocepat,gocepat_ord_00294,gocepat_prod_0033,3,12229092
gocepat_item_00558,gocepat,gocepat_ord_00294,gocepat_prod_0030,4,8661440
gocepat_item_00559,gocepat,gocepat_ord_00295,gocepat_prod_0004,1,550259
gocepat_item_00560,gocepat,gocepat_ord_00295,gocepat_prod_0011,2,980414
gocepat_item_00561,gocepat,gocepat_ord_00295,gocepat_prod_0017,1,527477
gocepat_item_00562,gocepat,gocepat_ord_00296,gocepat_prod_0007,3,6689763
gocepat_item_00563,gocepat,gocepat_ord_00296,gocepat_prod_0006,1,4107872
gocepat_item_00564,gocepat,gocepat_ord_00297,gocepat_prod_0009,2,3379324
gocepat_item_00565,gocepat,gocepat_ord_00298,gocepat_prod_0036,2,5985438
gocepat_item_00566,gocepat,gocepat_ord_00298,gocepat_prod_0003,2,2459964
gocepat_item_00567,gocepat,gocepat_ord_00299,gocepat_prod_0024,3,13226151
gocepat_item_00568,gocepat,gocepat_ord_00299,gocepat_prod_0008,2,2227434
gocepat_item_00569,gocepat,gocepat_ord_00299,gocepat_prod_0004,2,7336790
gocepat_item_00570,gocepat,gocepat_ord_00300,gocepat_prod_0012,3,9397302
gocepat_item_00571,gocepat,gocepat_ord_00301,gocepat_prod_0021,1,2983994
gocepat_item_00572,gocepat,gocepat_ord_00301,gocepat_prod_0016,2,7637444
gocepat_item_00573,gocepat,gocepat_ord_00301,gocepat_prod_0008,4,4454868
gocepat_item_00574,gocepat,gocepat_ord_00302,gocepat_prod_0031,4,720406
gocepat_item_00575,gocepat,gocepat_ord_00303,gocepat_prod_0018,1,3315498
gocepat_item_00576,gocepat,gocepat_ord_00303,gocepat_prod_0036,3,8978157
gocepat_item_00577,gocepat,gocepat_ord_00304,gocepat_prod_0016,1,3818722
gocepat_item_00578,gocepat,gocepat_ord_00304,gocepat_prod_0025,4,10090648
gocepat_item_00579,gocepat,gocepat_ord_00304,gocepat_prod_0039,1,3832441
gocepat_item_00580,gocepat,gocepat_ord_00305,gocepat_prod_0027,1,4460919
gocepat_item_00581,gocepat,gocepat_ord_00305,gocepat_prod_0035,1,4475431
gocepat_item_00582,gocepat,gocepat_ord_00305,gocepat_prod_0032,4,10379052
gocepat_item_00583,gocepat,gocepat_ord_00306,gocepat_prod_0016,4,15274888
gocepat_item_00584,gocepat,gocepat_ord_00306,gocepat_prod_0024,3,13226151
gocepat_item_00585,gocepat,gocepat_ord_00306,gocepat_prod_0009,4,6758648
gocepat_item_00586,gocepat,gocepat_ord_00307,gocepat_prod_0011,2,6536094
gocepat_item_00587,gocepat,gocepat_ord_00307,gocepat_prod_0010,2,395162
gocepat_item_00588,gocepat,gocepat_ord_00307,gocepat_prod_0008,4,4454868
gocepat_item_00589,gocepat,gocepat_ord_00308,gocepat_prod_0040,3,13164543
gocepat_item_00590,gocepat,gocepat_ord_00309,gocepat_prod_0019,4,13862320
gocepat_item_00591,gocepat,gocepat_ord_00310,gocepat_prod_0010,1,197581
gocepat_item_00592,gocepat,gocepat_ord_00310,gocepat_prod_0032,2,5189526
gocepat_item_00593,gocepat,gocepat_ord_00311,gocepat_prod_0001,1,1218555
gocepat_item_00594,gocepat,gocepat_ord_00311,gocepat_prod_0024,2,8817434
gocepat_item_00595,gocepat,gocepat_ord_00312,gocepat_prod_0024,4,17634868
gocepat_item_00596,gocepat,gocepat_ord_00313,gocepat_prod_0006,4,16431488
gocepat_item_00597,gocepat,gocepat_ord_00313,gocepat_prod_0011,1,3268047
gocepat_item_00598,gocepat,gocepat_ord_00314,gocepat_prod_0002,2,6695314
gocepat_item_00599,gocepat,gocepat_ord_00314,gocepat_prod_0012,3,9397302
gocepat_item_00600,gocepat,gocepat_ord_00315,gocepat_prod_0029,1,3123063
gocepat_item_00601,gocepat,gocepat_ord_00315,gocepat_prod_0027,1,4460919
gocepat_item_00602,gocepat,gocepat_ord_00315,gocepat_prod_0011,4,13072188
gocepat_item_00603,gocepat,gocepat_ord_00316,gocepat_prod_0021,1,2983994
gocepat_item_00604,gocepat,gocepat_ord_00316,gocepat_prod_0013,3,7468818
gocepat_item_00605,gocepat,gocepat_ord_00317,gocepat_prod_0030,3,6496080
gocepat_item_00606,gocepat,gocepat_ord_00317,gocepat_prod_0010,2,395162
gocepat_item_00607,gocepat,gocepat_ord_00317,gocepat_prod_0011,1,3268047
gocepat_item_00608,gocepat,gocepat_ord_00318,gocepat_prod_0011,1,3268047
gocepat_item_00609,gocepat,gocepat_ord_00319,gocepat_prod_0032,4,10379052
gocepat_item_00610,gocepat,gocepat_ord_00320,gocepat_prod_0018,2,6630996
gocepat_item_00611,gocepat,gocepat_ord_00320,gocepat_prod_0016,3,11456166
gocepat_item_00612,gocepat,gocepat_ord_00320,gocepat_prod_0014,2,7666840
gocepat_item_00613,gocepat,gocepat_ord_00321,gocepat_prod_0024,4,17634868
gocepat_item_00614,gocepat,gocepat_ord_00321,gocepat_prod_0029,1,3123063
gocepat_item_00615,gocepat,gocepat_ord_00321,gocepat_prod_0005,3,1327947
gocepat_item_00616,gocepat,gocepat_ord_00322,gocepat_prod_0028,1,2618775
