booking_id,company_id,traveler_id,travel_date,booking_status,booking_value_idr
jelajahid_ord_00424,jelajahid,jelajahid_cust_0241,2025-10-07,cancelled,3086023
jelajahid_ord_00439,jelajahid,jelajahid_cust_0120,2025-10-07,completed,944636
jelajahid_ord_00460,jelajahid,jelajahid_cust_0249,2025-10-07,completed,4802746
jelajahid_ord_00470,jelajahid,jelajahid_cust_0143,2025-10-07,cancelled,442417
jelajahid_ord_00266,jelajahid,jelajahid_cust_0043,2025-10-08,completed,19771345
jelajahid_ord_00377,jelajahid,jelajahid_cust_0145,2025-10-08,completed,10398873
jelajahid_ord_00441,jelajahid,jelajahid_cust_0027,2025-10-08,completed,10655331
jelajahid_ord_00450,jelajahid,jelajahid_cust_0050,2025-10-08,completed,14148154
jelajahid_ord_00484,jelajahid,jelajahid_cust_0182,2025-10-08,completed,23759010
jelajahid_ord_00275,jelajahid,jelajahid_cust_0182,2025-10-09,cancelled,169549
jelajahid_ord_00288,jelajahid,jelajahid_cust_0252,2025-10-09,completed,788284
jelajahid_ord_00300,jelajahid,jelajahid_cust_0059,2025-10-09,cancelled,70848
jelajahid_ord_00315,jelajahid,jelajahid_cust_0178,2025-10-09,completed,8862060
jelajahid_ord_00338,jelajahid,jelajahid_cust_0259,2025-10-09,completed,20494803
jelajahid_ord_00351,jelajahid,jelajahid_cust_0128,2025-10-09,completed,18271932
jelajahid_ord_00408,jelajahid,jelajahid_cust_0205,2025-10-09,cancelled,3715508
jelajahid_ord_00419,jelajahid,jelajahid_cust_0128,2025-10-09,completed,15047487
jelajahid_ord_00421,jelajahid,jelajahid_cust_0216,2025-10-09,cancelled,2480955
jelajahid_ord_00465,jelajahid,jelajahid_cust_0321,2025-10-09,cancelled,387268
jelajahid_ord_00508,jelajahid,jelajahid_cust_0301,2025-10-09,completed,14197887
jelajahid_ord_00290,jelajahid,jelajahid_cust_0270,2025-10-10,completed,27941184
jelajahid_ord_00319,jelajahid,jelajahid_cust_0343,2025-10-10,completed,8814291
jelajahid_ord_00368,jelajahid,jelajahid_cust_0223,2025-10-10,completed,11767139
jelajahid_ord_00390,jelajahid,jelajahid_cust_0010,2025-10-10,completed,7584166
jelajahid_ord_00451,jelajahid,jelajahid_cust_0029,2025-10-10,cancelled,2874770
jelajahid_ord_00452,jelajahid,jelajahid_cust_0171,2025-10-10,cancelled,2417595
jelajahid_ord_00482,jelajahid,jelajahid_cust_0286,2025-10-10,completed,22422250
jelajahid_ord_00493,jelajahid,jelajahid_cust_0150,2025-10-10,completed,14179413
jelajahid_ord_00280,jelajahid,jelajahid_cust_0034,2025-10-11,completed,11426931
jelajahid_ord_00326,jelajahid,jelajahid_cust_0046,2025-10-11,completed,3428196
jelajahid_ord_00373,jelajahid,jelajahid_cust_0297,2025-10-11,completed,14884462
jelajahid_ord_00397,jelajahid,jelajahid_cust_0260,2025-10-11,completed,8496511
jelajahid_ord_00399,jelajahid,jelajahid_cust_0247,2025-10-11,completed,14246524
jelajahid_ord_00409,jelajahid,jelajahid_cust_0055,2025-10-11,completed,5958675
jelajahid_ord_00420,jelajahid,jelajahid_cust_0071,2025-10-11,completed,7411008
jelajahid_ord_00491,jelajahid,jelajahid_cust_0120,2025-10-11,completed,9791676
jelajahid_ord_00327,jelajahid,jelajahid_cust_0022,2025-10-12,completed,4889838
jelajahid_ord_00358,jelajahid,jelajahid_cust_0200,2025-10-12,completed,22994103
jelajahid_ord_00391,jelajahid,jelajahid_cust_0064,2025-10-12,completed,29034515
jelajahid_ord_00432,jelajahid,jelajahid_cust_0260,2025-10-12,cancelled,567549
jelajahid_ord_00459,jelajahid,jelajahid_cust_0098,2025-10-12,completed,3390981
jelajahid_ord_00483,jelajahid,jelajahid_cust_0097,2025-10-12,completed,5163570
jelajahid_ord_00505,jelajahid,jelajahid_cust_0216,2025-10-12,completed,4570928
jelajahid_ord_00514,jelajahid,jelajahid_cust_0286,2025-10-12,completed,6664572
jelajahid_ord_00274,jelajahid,jelajahid_cust_0054,2025-10-13,completed,15553540
jelajahid_ord_00292,jelajahid,jelajahid_cust_0282,2025-10-13,completed,12796984
jelajahid_ord_00310,jelajahid,jelajahid_cust_0087,2025-10-13,completed,18475821
jelajahid_ord_00343,jelajahid,jelajahid_cust_0196,2025-10-13,completed,20990842
jelajahid_ord_00361,jelajahid,jelajahid_cust_0055,2025-10-13,completed,11136537
jelajahid_ord_00364,jelajahid,jelajahid_cust_0149,2025-10-13,completed,20402793
jelajahid_ord_00438,jelajahid,jelajahid_cust_0236,2025-10-13,cancelled,366738
jelajahid_ord_00440,jelajahid,jelajahid_cust_0249,2025-10-13,completed,20579693
jelajahid_ord_00478,jelajahid,jelajahid_cust_0015,2025-10-13,completed,4110656
jelajahid_ord_00499,jelajahid,jelajahid_cust_0013,2025-10-13,completed,16220046
jelajahid_ord_00513,jelajahid,jelajahid_cust_0245,2025-10-13,completed,3560045
jelajahid_ord_00293,jelajahid,jelajahid_cust_0026,2025-10-14,completed,7859148
jelajahid_ord_00302,jelajahid,jelajahid_cust_0002,2025-10-14,completed,6039205
jelajahid_ord_00328,jelajahid,jelajahid_cust_0144,2025-10-14,completed,22999497
jelajahid_ord_00340,jelajahid,jelajahid_cust_0274,2025-10-14,completed,17674605
jelajahid_ord_00369,jelajahid,jelajahid_cust_0015,2025-10-14,completed,8575113
jelajahid_ord_00412,jelajahid,jelajahid_cust_0103,2025-10-14,completed,8761428
jelajahid_ord_00428,jelajahid,jelajahid_cust_0096,2025-10-14,completed,15755561
jelajahid_ord_00436,jelajahid,jelajahid_cust_0164,2025-10-14,completed,17907138
jelajahid_ord_00486,jelajahid,jelajahid_cust_0147,2025-10-14,completed,8811496
jelajahid_ord_00498,jelajahid,jelajahid_cust_0196,2025-10-14,completed,7638508
jelajahid_ord_00270,jelajahid,jelajahid_cust_0218,2025-10-15,completed,19975101
jelajahid_ord_00284,jelajahid,jelajahid_cust_0247,2025-10-15,completed,3428196
jelajahid_ord_00289,jelajahid,jelajahid_cust_0019,2025-10-15,completed,14042548
jelajahid_ord_00296,jelajahid,jelajahid_cust_0258,2025-10-15,completed,16709998
jelajahid_ord_00314,jelajahid,jelajahid_cust_0178,2025-10-15,completed,19381364
jelajahid_ord_00383,jelajahid,jelajahid_cust_0099,2025-10-15,completed,12197288
jelajahid_ord_00463,jelajahid,jelajahid_cust_0064,2025-10-15,completed,8725689
jelajahid_ord_00255,jelajahid,jelajahid_cust_0052,2025-10-16,completed,7034972
jelajahid_ord_00272,jelajahid,jelajahid_cust_0314,2025-10-16,cancelled,1140042
jelajahid_ord_00333,jelajahid,jelajahid_cust_0226,2025-10-16,completed,20071318
jelajahid_ord_00384,jelajahid,jelajahid_cust_0125,2025-10-16,completed,10917388
jelajahid_ord_00413,jelajahid,jelajahid_cust_0050,2025-10-16,completed,19376102
jelajahid_ord_00466,jelajahid,jelajahid_cust_0170,2025-10-16,cancelled,1141429
jelajahid_ord_00485,jelajahid,jelajahid_cust_0206,2025-10-16,completed,26473178
jelajahid_ord_00511,jelajahid,jelajahid_cust_0034,2025-10-16,cancelled,351558
jelajahid_ord_00287,jelajahid,jelajahid_cust_0209,2025-10-17,completed,15591878
jelajahid_ord_00307,jelajahid,jelajahid_cust_0022,2025-10-17,completed,14366909
jelajahid_ord_00367,jelajahid,jelajahid_cust_0243,2025-10-17,completed,1909627
jelajahid_ord_00370,jelajahid,jelajahid_cust_0288,2025-10-17,completed,14786465
jelajahid_ord_00426,jelajahid,jelajahid_cust_0157,2025-10-17,completed,11733882
jelajahid_ord_00437,jelajahid,jelajahid_cust_0323,2025-10-17,cancelled,2084212
jelajahid_ord_00473,jelajahid,jelajahid_cust_0108,2025-10-17,completed,16165270
jelajahid_ord_00495,jelajahid,jelajahid_cust_0250,2025-10-17,completed,3335175
jelajahid_ord_00251,jelajahid,jelajahid_cust_0350,2025-10-18,cancelled,1840466
jelajahid_ord_00271,jelajahid,jelajahid_cust_0113,2025-10-18,completed,22028814
jelajahid_ord_00336,jelajahid,jelajahid_cust_0153,2025-10-18,completed,5403987
jelajahid_ord_00348,jelajahid,jelajahid_cust_0090,2025-10-18,completed,10275753
jelajahid_ord_00372,jelajahid,jelajahid_cust_0164,2025-10-18,cancelled,3282105
jelajahid_ord_00396,jelajahid,jelajahid_cust_0198,2025-10-18,completed,3560045
jelajahid_ord_00398,jelajahid,jelajahid_cust_0338,2025-10-18,cancelled,4749948
jelajahid_ord_00402,jelajahid,jelajahid_cust_0133,2025-10-18,completed,29251973
jelajahid_ord_00425,jelajahid,jelajahid_cust_0347,2025-10-18,completed,20393013
jelajahid_ord_00458,jelajahid,jelajahid_cust_0299,2025-10-18,completed,17207674
jelajahid_ord_00476,jelajahid,jelajahid_cust_0124,2025-10-18,completed,32076236
jelajahid_ord_00477,jelajahid,jelajahid_cust_0240,2025-10-18,cancelled,5471839
jelajahid_ord_00349,jelajahid,jelajahid_cust_0032,2025-10-19,completed,26815420
jelajahid_ord_00352,jelajahid,jelajahid_cust_0310,2025-10-19,completed,12300846
jelajahid_ord_00354,jelajahid,jelajahid_cust_0245,2025-10-19,completed,12787579
jelajahid_ord_00359,jelajahid,jelajahid_cust_0100,2025-10-19,completed,7567326
jelajahid_ord_00363,jelajahid,jelajahid_cust_0003,2025-10-19,completed,1966296
jelajahid_ord_00379,jelajahid,jelajahid_cust_0139,2025-10-19,completed,10733462
jelajahid_ord_00461,jelajahid,jelajahid_cust_0062,2025-10-19,cancelled,1459995
jelajahid_ord_00489,jelajahid,jelajahid_cust_0280,2025-10-19,cancelled,538976
jelajahid_ord_00496,jelajahid,jelajahid_cust_0218,2025-10-19,completed,5153429
jelajahid_ord_00500,jelajahid,jelajahid_cust_0332,2025-10-19,completed,37170466
jelajahid_ord_00268,jelajahid,jelajahid_cust_0126,2025-10-20,completed,9405428
jelajahid_ord_00301,jelajahid,jelajahid_cust_0237,2025-10-20,completed,935701
jelajahid_ord_00335,jelajahid,jelajahid_cust_0330,2025-10-20,completed,14278588
jelajahid_ord_00344,jelajahid,jelajahid_cust_0253,2025-10-20,completed,14765825
jelajahid_ord_00353,jelajahid,jelajahid_cust_0291,2025-10-20,completed,8554551
jelajahid_ord_00380,jelajahid,jelajahid_cust_0077,2025-10-20,completed,22517385
jelajahid_ord_00381,jelajahid,jelajahid_cust_0012,2025-10-20,completed,14819860
jelajahid_ord_00429,jelajahid,jelajahid_cust_0283,2025-10-20,completed,3778551
jelajahid_ord_00454,jelajahid,jelajahid_cust_0279,2025-10-20,completed,8853726
jelajahid_ord_00456,jelajahid,jelajahid_cust_0204,2025-10-20,cancelled,2112042
jelajahid_ord_00520,jelajahid,jelajahid_cust_0102,2025-10-20,completed,29866344
jelajahid_ord_00256,jelajahid,jelajahid_cust_0187,2025-10-21,completed,10802445
jelajahid_ord_00262,jelajahid,jelajahid_cust_0296,2025-10-21,completed,5163570
jelajahid_ord_00283,jelajahid,jelajahid_cust_0119,2025-10-21,completed,5626740
jelajahid_ord_00285,jelajahid,jelajahid_cust_0105,2025-10-21,cancelled,848547
jelajahid_ord_00320,jelajahid,jelajahid_cust_0184,2025-10-21,completed,13574541
jelajahid_ord_00331,jelajahid,jelajahid_cust_0148,2025-10-21,completed,3153136
jelajahid_ord_00366,jelajahid,jelajahid_cust_0227,2025-10-21,completed,11865480
jelajahid_ord_00388,jelajahid,jelajahid_cust_0255,2025-10-21,cancelled,253934
jelajahid_ord_00392,jelajahid,jelajahid_cust_0074,2025-10-21,completed,5728881
jelajahid_ord_00411,jelajahid,jelajahid_cust_0301,2025-10-21,completed,2581785
jelajahid_ord_00442,jelajahid,jelajahid_cust_0340,2025-10-21,completed,15014233
jelajahid_ord_00475,jelajahid,jelajahid_cust_0143,2025-10-21,completed,5600892
jelajahid_ord_00479,jelajahid,jelajahid_cust_0139,2025-10-21,cancelled,1541363
jelajahid_ord_00317,jelajahid,jelajahid_cust_0274,2025-10-22,completed,8205884
jelajahid_ord_00334,jelajahid,jelajahid_cust_0079,2025-10-22,completed,16894630
jelajahid_ord_00341,jelajahid,jelajahid_cust_0274,2025-10-22,cancelled,4792206
jelajahid_ord_00376,jelajahid,jelajahid_cust_0183,2025-10-22,completed,3593171
jelajahid_ord_00395,jelajahid,jelajahid_cust_0093,2025-10-22,completed,472318
jelajahid_ord_00433,jelajahid,jelajahid_cust_0308,2025-10-22,completed,42153747
jelajahid_ord_00506,jelajahid,jelajahid_cust_0039,2025-10-22,completed,11335653
jelajahid_ord_00510,jelajahid,jelajahid_cust_0105,2025-10-22,completed,13293090
jelajahid_ord_00273,jelajahid,jelajahid_cust_0154,2025-10-23,completed,5163570
jelajahid_ord_00281,jelajahid,jelajahid_cust_0176,2025-10-23,completed,5694145
jelajahid_ord_00303,jelajahid,jelajahid_cust_0219,2025-10-23,completed,8709014
jelajahid_ord_00337,jelajahid,jelajahid_cust_0309,2025-10-23,completed,6423680
jelajahid_ord_00346,jelajahid,jelajahid_cust_0274,2025-10-23,completed,23541794
jelajahid_ord_00400,jelajahid,jelajahid_cust_0176,2025-10-23,completed,19926280
jelajahid_ord_00464,jelajahid,jelajahid_cust_0290,2025-10-23,completed,5252196
jelajahid_ord_00487,jelajahid,jelajahid_cust_0321,2025-10-23,cancelled,1068489
jelajahid_ord_00488,jelajahid,jelajahid_cust_0153,2025-10-23,completed,21461141
jelajahid_ord_00253,jelajahid,jelajahid_cust_0230,2025-10-24,completed,1692896
jelajahid_ord_00291,jelajahid,jelajahid_cust_0114,2025-10-24,completed,739767
jelajahid_ord_00305,jelajahid,jelajahid_cust_0266,2025-10-24,completed,13579812
jelajahid_ord_00347,jelajahid,jelajahid_cust_0253,2025-10-24,completed,16397138
jelajahid_ord_00357,jelajahid,jelajahid_cust_0173,2025-10-24,completed,12992598
jelajahid_ord_00444,jelajahid,jelajahid_cust_0302,2025-10-24,completed,19601943
jelajahid_ord_00449,jelajahid,jelajahid_cust_0191,2025-10-24,cancelled,2280930
jelajahid_ord_00467,jelajahid,jelajahid_cust_0041,2025-10-24,completed,5163570
jelajahid_ord_00481,jelajahid,jelajahid_cust_0324,2025-10-24,completed,14521099
jelajahid_ord_00503,jelajahid,jelajahid_cust_0260,2025-10-24,completed,4330398
jelajahid_ord_00295,jelajahid,jelajahid_cust_0047,2025-10-25,completed,14308548
jelajahid_ord_00345,jelajahid,jelajahid_cust_0057,2025-10-25,completed,33837032
jelajahid_ord_00406,jelajahid,jelajahid_cust_0348,2025-10-25,completed,14470767
jelajahid_ord_00417,jelajahid,jelajahid_cust_0052,2025-10-25,completed,11306979
jelajahid_ord_00422,jelajahid,jelajahid_cust_0106,2025-10-25,cancelled,991293
jelajahid_ord_00427,jelajahid,jelajahid_cust_0343,2025-10-25,completed,25410405
jelajahid_ord_00430,jelajahid,jelajahid_cust_0003,2025-10-25,completed,17264779
jelajahid_ord_00435,jelajahid,jelajahid_cust_0234,2025-10-25,cancelled,1811631
jelajahid_ord_00462,jelajahid,jelajahid_cust_0116,2025-10-25,cancelled,996777
jelajahid_ord_00471,jelajahid,jelajahid_cust_0092,2025-10-25,completed,14988484
jelajahid_ord_00265,jelajahid,jelajahid_cust_0282,2025-10-26,cancelled,1142693
jelajahid_ord_00321,jelajahid,jelajahid_cust_0230,2025-10-26,completed,944636
jelajahid_ord_00342,jelajahid,jelajahid_cust_0059,2025-10-26,completed,2426614
jelajahid_ord_00375,jelajahid,jelajahid_cust_0269,2025-10-26,completed,10128715
jelajahid_ord_00492,jelajahid,jelajahid_cust_0186,2025-10-26,completed,16798664
jelajahid_ord_00267,jelajahid,jelajahid_cust_0343,2025-10-27,completed,19916939
jelajahid_ord_00269,jelajahid,jelajahid_cust_0014,2025-10-27,completed,8311703
jelajahid_ord_00306,jelajahid,jelajahid_cust_0186,2025-10-27,completed,23330955
jelajahid_ord_00311,jelajahid,jelajahid_cust_0233,2025-10-27,completed,7409930
jelajahid_ord_00313,jelajahid,jelajahid_cust_0159,2025-10-27,completed,7123262
jelajahid_ord_00324,jelajahid,jelajahid_cust_0064,2025-10-27,completed,10507650
jelajahid_ord_00339,jelajahid,jelajahid_cust_0172,2025-10-27,completed,17211072
jelajahid_ord_00360,jelajahid,jelajahid_cust_0266,2025-10-28,cancelled,2969738
jelajahid_ord_00378,jelajahid,jelajahid_cust_0043,2025-10-28,completed,29498543
jelajahid_ord_00389,jelajahid,jelajahid_cust_0170,2025-10-28,completed,3428196
jelajahid_ord_00401,jelajahid,jelajahid_cust_0070,2025-10-28,completed,8590895
jelajahid_ord_00403,jelajahid,jelajahid_cust_0062,2025-10-28,completed,17064534
jelajahid_ord_00407,jelajahid,jelajahid_cust_0012,2025-10-28,completed,17553471
jelajahid_ord_00434,jelajahid,jelajahid_cust_0004,2025-10-28,completed,46179840
jelajahid_ord_00468,jelajahid,jelajahid_cust_0340,2025-10-28,cancelled,3367096
jelajahid_ord_00501,jelajahid,jelajahid_cust_0331,2025-10-28,cancelled,461919
jelajahid_ord_00512,jelajahid,jelajahid_cust_0034,2025-10-28,completed,16561702
jelajahid_ord_00414,jelajahid,jelajahid_cust_0174,2025-10-29,cancelled,3002502
jelajahid_ord_00509,jelajahid,jelajahid_cust_0133,2025-10-29,completed,3783663
jelajahid_ord_00252,jelajahid,jelajahid_cust_0185,2025-10-30,completed,20607641
jelajahid_ord_00393,jelajahid,jelajahid_cust_0350,2025-10-30,completed,10252084
jelajahid_ord_00443,jelajahid,jelajahid_cust_0101,2025-10-30,completed,14530954
jelajahid_ord_00448,jelajahid,jelajahid_cust_0224,2025-10-30,completed,37617637
jelajahid_ord_00502,jelajahid,jelajahid_cust_0058,2025-10-30,completed,13175671
jelajahid_ord_00516,jelajahid,jelajahid_cust_0321,2025-10-30,completed,26975644
jelajahid_ord_00264,jelajahid,jelajahid_cust_0314,2025-10-31,completed,11350989
jelajahid_ord_00276,jelajahid,jelajahid_cust_0153,2025-10-31,completed,32838324
jelajahid_ord_00365,jelajahid,jelajahid_cust_0035,2025-10-31,completed,10877828
jelajahid_ord_00472,jelajahid,jelajahid_cust_0151,2025-10-31,completed,28746796
jelajahid_ord_00497,jelajahid,jelajahid_cust_0299,2025-10-31,completed,15636203
jelajahid_ord_00519,jelajahid,jelajahid_cust_0167,2025-10-31,completed,26144248
jelajahid_ord_00529,jelajahid,jelajahid_cust_0220,2025-11-01,completed,4889838
jelajahid_ord_00577,jelajahid,jelajahid_cust_0257,2025-11-01,completed,7424358
jelajahid_ord_00582,jelajahid,jelajahid_cust_0321,2025-11-01,completed,3819254
jelajahid_ord_00594,jelajahid,jelajahid_cust_0291,2025-11-01,completed,11560188
jelajahid_ord_00676,jelajahid,jelajahid_cust_0195,2025-11-01,completed,5915053
jelajahid_ord_00730,jelajahid,jelajahid_cust_0160,2025-11-01,completed,14356804
jelajahid_ord_00768,jelajahid,jelajahid_cust_0290,2025-11-01,cancelled,1113654
jelajahid_ord_00776,jelajahid,jelajahid_cust_0258,2025-11-01,completed,6716494
jelajahid_ord_00777,jelajahid,jelajahid_cust_0119,2025-11-01,completed,846448
jelajahid_ord_00547,jelajahid,jelajahid_cust_0131,2025-11-02,completed,14929608
jelajahid_ord_00565,jelajahid,jelajahid_cust_0022,2025-11-02,completed,5708526
jelajahid_ord_00580,jelajahid,jelajahid_cust_0156,2025-11-02,completed,16031586
jelajahid_ord_00615,jelajahid,jelajahid_cust_0100,2025-11-02,completed,15092972
jelajahid_ord_00625,jelajahid,jelajahid_cust_0319,2025-11-02,completed,6141830
jelajahid_ord_00639,jelajahid,jelajahid_cust_0336,2025-11-02,cancelled,4186299
jelajahid_ord_00741,jelajahid,jelajahid_cust_0151,2025-11-02,completed,15835038
jelajahid_ord_00754,jelajahid,jelajahid_cust_0340,2025-11-02,completed,16286418
jelajahid_ord_00758,jelajahid,jelajahid_cust_0348,2025-11-02,completed,2260654
jelajahid_ord_00784,jelajahid,jelajahid_cust_0118,2025-11-02,completed,32852352
jelajahid_ord_00665,jelajahid,jelajahid_cust_0212,2025-11-03,completed,11978648
jelajahid_ord_00666,jelajahid,jelajahid_cust_0087,2025-11-03,completed,3712179
jelajahid_ord_00708,jelajahid,jelajahid_cust_0216,2025-11-03,completed,21436299
jelajahid_ord_00792,jelajahid,jelajahid_cust_0104,2025-11-03,completed,7530496
jelajahid_ord_00537,jelajahid,jelajahid_cust_0084,2025-11-04,completed,21922235
jelajahid_ord_00551,jelajahid,jelajahid_cust_0038,2025-11-04,cancelled,221930
jelajahid_ord_00567,jelajahid,jelajahid_cust_0050,2025-11-04,completed,16968756
jelajahid_ord_00762,jelajahid,jelajahid_cust_0182,2025-11-04,cancelled,5917642
jelajahid_ord_00788,jelajahid,jelajahid_cust_0175,2025-11-04,cancelled,680057
jelajahid_ord_00793,jelajahid,jelajahid_cust_0219,2025-11-04,cancelled,1181300
jelajahid_ord_00522,jelajahid,jelajahid_cust_0346,2025-11-05,completed,25330615
jelajahid_ord_00525,jelajahid,jelajahid_cust_0181,2025-11-05,cancelled,928934
jelajahid_ord_00533,jelajahid,jelajahid_cust_0062,2025-11-05,completed,19565517
jelajahid_ord_00550,jelajahid,jelajahid_cust_0244,2025-11-05,completed,21943122
jelajahid_ord_00555,jelajahid,jelajahid_cust_0316,2025-11-05,completed,2260654
jelajahid_ord_00557,jelajahid,jelajahid_cust_0261,2025-11-05,completed,11829677
jelajahid_ord_00584,jelajahid,jelajahid_cust_0250,2025-11-05,completed,14848716
jelajahid_ord_00601,jelajahid,jelajahid_cust_0169,2025-11-05,completed,7354066
jelajahid_ord_00667,jelajahid,jelajahid_cust_0342,2025-11-05,completed,14938188
jelajahid_ord_00677,jelajahid,jelajahid_cust_0078,2025-11-05,completed,4199666
jelajahid_ord_00682,jelajahid,jelajahid_cust_0164,2025-11-05,completed,10729846
jelajahid_ord_00713,jelajahid,jelajahid_cust_0266,2025-11-05,completed,9779676
jelajahid_ord_00524,jelajahid,jelajahid_cust_0239,2025-11-06,cancelled,118243
jelajahid_ord_00544,jelajahid,jelajahid_cust_0244,2025-11-06,completed,4469095
jelajahid_ord_00553,jelajahid,jelajahid_cust_0118,2025-11-06,cancelled,1242194
jelajahid_ord_00607,jelajahid,jelajahid_cust_0057,2025-11-06,completed,3425251
