stay_line_id,company_id,booking_id,package_id,guests,line_amount_idr
jelajahid_item_00298,jelajahid,jelajahid_ord_00150,jelajahid_prod_0017,1,3783663
jelajahid_item_00299,jelajahid,jelajahid_ord_00150,jelajahid_prod_0033,4,13340700
jelajahid_item_00300,jelajahid,jelajahid_ord_00150,jelajahid_prod_0001,4,8811496
jelajahid_item_00301,jelajahid,jelajahid_ord_00151,jelajahid_prod_0029,1,846448
jelajahid_item_00302,jelajahid,jelajahid_ord_00152,jelajahid_prod_0029,3,2539344
jelajahid_item_00303,jelajahid,jelajahid_ord_00153,jelajahid_prod_0027,4,14848716
jelajahid_item_00304,jelajahid,jelajahid_ord_00153,jelajahid_prod_0034,4,2959068
jelajahid_item_00305,jelajahid,jelajahid_ord_00153,jelajahid_prod_0017,2,7567326
jelajahid_item_00306,jelajahid,jelajahid_ord_00154,jelajahid_prod_0035,2,970812
jelajahid_item_00307,jelajahid,jelajahid_ord_00154,jelajahid_prod_0004,3,1161803
jelajahid_item_00308,jelajahid,jelajahid_ord_00155,jelajahid_prod_0017,2,7567326
jelajahid_item_00309,jelajahid,jelajahid_ord_00155,jelajahid_prod_0026,1,4469095
jelajahid_item_00310,jelajahid,jelajahid_ord_00155,jelajahid_prod_0023,4,14215720
jelajahid_item_00311,jelajahid,jelajahid_ord_00156,jelajahid_prod_0031,1,1443466
jelajahid_item_00312,jelajahid,jelajahid_ord_00156,jelajahid_prod_0003,4,1889272
jelajahid_item_00313,jelajahid,jelajahid_ord_00156,jelajahid_prod_0019,4,5659620
jelajahid_item_00314,jelajahid,jelajahid_ord_00157,jelajahid_prod_0019,3,4244715
jelajahid_item_00315,jelajahid,jelajahid_ord_00158,jelajahid_prod_0016,1,3425251
jelajahid_item_00316,jelajahid,jelajahid_ord_00158,jelajahid_prod_0029,2,1692896
jelajahid_item_00317,jelajahid,jelajahid_ord_00159,jelajahid_prod_0026,2,8938190
jelajahid_item_00318,jelajahid,jelajahid_ord_00159,jelajahid_prod_0007,4,16798664
jelajahid_item_00319,jelajahid,jelajahid_ord_00159,jelajahid_prod_0035,1,3236040
jelajahid_item_00320,jelajahid,jelajahid_ord_00160,jelajahid_prod_0011,4,3932592
jelajahid_item_00321,jelajahid,jelajahid_ord_00160,jelajahid_prod_0001,4,8811496
jelajahid_item_00322,jelajahid,jelajahid_ord_00161,jelajahid_prod_0033,2,6670350
jelajahid_item_00323,jelajahid,jelajahid_ord_00161,jelajahid_prod_0009,2,7120090
jelajahid_item_00324,jelajahid,jelajahid_ord_00161,jelajahid_prod_0035,4,12944160
jelajahid_item_00325,jelajahid,jelajahid_ord_00162,jelajahid_prod_0002,4,16933172
jelajahid_item_00326,jelajahid,jelajahid_ord_00163,jelajahid_prod_0009,2,7120090
jelajahid_item_00327,jelajahid,jelajahid_ord_00164,jelajahid_prod_0002,4,16933172
jelajahid_item_00328,jelajahid,jelajahid_ord_00165,jelajahid_prod_0002,1,4233293
jelajahid_item_00329,jelajahid,jelajahid_ord_00165,jelajahid_prod_0034,3,2219301
jelajahid_item_00330,jelajahid,jelajahid_ord_00166,jelajahid_prod_0035,3,9708120
jelajahid_item_00331,jelajahid,jelajahid_ord_00166,jelajahid_prod_0019,3,4244715
jelajahid_item_00332,jelajahid,jelajahid_ord_00166,jelajahid_prod_0014,2,5165644
jelajahid_item_00333,jelajahid,jelajahid_ord_00167,jelajahid_prod_0019,4,5659620
jelajahid_item_00334,jelajahid,jelajahid_ord_00167,jelajahid_prod_0028,2,8862060
jelajahid_item_00335,jelajahid,jelajahid_ord_00168,jelajahid_prod_0007,1,629950
jelajahid_item_00336,jelajahid,jelajahid_ord_00168,jelajahid_prod_0015,4,2222979
jelajahid_item_00337,jelajahid,jelajahid_ord_00168,jelajahid_prod_0007,1,629950
jelajahid_item_00338,jelajahid,jelajahid_ord_00169,jelajahid_prod_0001,1,330431
jelajahid_item_00339,jelajahid,jelajahid_ord_00170,jelajahid_prod_0010,3,1602734
jelajahid_item_00340,jelajahid,jelajahid_ord_00170,jelajahid_prod_0021,1,571347
jelajahid_item_00341,jelajahid,jelajahid_ord_00170,jelajahid_prod_0025,1,140355
jelajahid_item_00342,jelajahid,jelajahid_ord_00171,jelajahid_prod_0022,3,859332
jelajahid_item_00343,jelajahid,jelajahid_ord_00171,jelajahid_prod_0025,3,421065
jelajahid_item_00344,jelajahid,jelajahid_ord_00171,jelajahid_prod_0003,4,283391
jelajahid_item_00345,jelajahid,jelajahid_ord_00172,jelajahid_prod_0012,3,462449
jelajahid_item_00346,jelajahid,jelajahid_ord_00172,jelajahid_prod_0031,4,866080
jelajahid_item_00347,jelajahid,jelajahid_ord_00173,jelajahid_prod_0032,2,342820
jelajahid_item_00348,jelajahid,jelajahid_ord_00173,jelajahid_prod_0033,3,1500829
jelajahid_item_00349,jelajahid,jelajahid_ord_00173,jelajahid_prod_0029,4,507869
jelajahid_item_00350,jelajahid,jelajahid_ord_00174,jelajahid_prod_0010,3,10684893
jelajahid_item_00351,jelajahid,jelajahid_ord_00175,jelajahid_prod_0030,3,1100214
jelajahid_item_00352,jelajahid,jelajahid_ord_00175,jelajahid_prod_0034,3,332895
jelajahid_item_00353,jelajahid,jelajahid_ord_00175,jelajahid_prod_0017,4,2270198
jelajahid_item_00354,jelajahid,jelajahid_ord_00176,jelajahid_prod_0019,4,848943
jelajahid_item_00355,jelajahid,jelajahid_ord_00176,jelajahid_prod_0022,4,1145776
jelajahid_item_00356,jelajahid,jelajahid_ord_00177,jelajahid_prod_0028,3,1993964
jelajahid_item_00357,jelajahid,jelajahid_ord_00177,jelajahid_prod_0005,1,277913
jelajahid_item_00358,jelajahid,jelajahid_ord_00178,jelajahid_prod_0012,2,2055328
jelajahid_item_00359,jelajahid,jelajahid_ord_00179,jelajahid_prod_0005,1,1852752
jelajahid_item_00360,jelajahid,jelajahid_ord_00179,jelajahid_prod_0030,2,4889838
jelajahid_item_00361,jelajahid,jelajahid_ord_00180,jelajahid_prod_0031,3,649560
jelajahid_item_00362,jelajahid,jelajahid_ord_00181,jelajahid_prod_0016,1,513788
jelajahid_item_00363,jelajahid,jelajahid_ord_00182,jelajahid_prod_0022,1,286444
jelajahid_item_00364,jelajahid,jelajahid_ord_00182,jelajahid_prod_0035,3,1456218
jelajahid_item_00365,jelajahid,jelajahid_ord_00182,jelajahid_prod_0019,2,424472
jelajahid_item_00366,jelajahid,jelajahid_ord_00183,jelajahid_prod_0013,2,1576568
jelajahid_item_00367,jelajahid,jelajahid_ord_00184,jelajahid_prod_0026,2,8938190
jelajahid_item_00368,jelajahid,jelajahid_ord_00185,jelajahid_prod_0028,2,8862060
jelajahid_item_00369,jelajahid,jelajahid_ord_00185,jelajahid_prod_0014,2,5165644
jelajahid_item_00370,jelajahid,jelajahid_ord_00185,jelajahid_prod_0016,4,13701004
jelajahid_item_00371,jelajahid,jelajahid_ord_00186,jelajahid_prod_0026,2,8938190
jelajahid_item_00372,jelajahid,jelajahid_ord_00186,jelajahid_prod_0006,1,3593171
jelajahid_item_00373,jelajahid,jelajahid_ord_00186,jelajahid_prod_0016,4,13701004
jelajahid_item_00374,jelajahid,jelajahid_ord_00187,jelajahid_prod_0019,3,636707
jelajahid_item_00375,jelajahid,jelajahid_ord_00187,jelajahid_prod_0024,2,339098
jelajahid_item_00376,jelajahid,jelajahid_ord_00187,jelajahid_prod_0008,4,760027
jelajahid_item_00377,jelajahid,jelajahid_ord_00188,jelajahid_prod_0023,4,2132358
jelajahid_item_00378,jelajahid,jelajahid_ord_00188,jelajahid_prod_0003,2,141695
jelajahid_item_00379,jelajahid,jelajahid_ord_00189,jelajahid_prod_0016,4,13701004
jelajahid_item_00380,jelajahid,jelajahid_ord_00189,jelajahid_prod_0006,3,10779513
jelajahid_item_00381,jelajahid,jelajahid_ord_00190,jelajahid_prod_0028,1,664655
jelajahid_item_00382,jelajahid,jelajahid_ord_00190,jelajahid_prod_0027,1,556827
jelajahid_item_00383,jelajahid,jelajahid_ord_00190,jelajahid_prod_0005,3,833738
jelajahid_item_00384,jelajahid,jelajahid_ord_00191,jelajahid_prod_0008,4,5066848
jelajahid_item_00385,jelajahid,jelajahid_ord_00191,jelajahid_prod_0018,2,7557102
jelajahid_item_00386,jelajahid,jelajahid_ord_00191,jelajahid_prod_0011,4,3932592
jelajahid_item_00387,jelajahid,jelajahid_ord_00192,jelajahid_prod_0011,1,983148
jelajahid_item_00388,jelajahid,jelajahid_ord_00192,jelajahid_prod_0007,2,8399332
jelajahid_item_00389,jelajahid,jelajahid_ord_00192,jelajahid_prod_0033,4,13340700
jelajahid_item_00390,jelajahid,jelajahid_ord_00193,jelajahid_prod_0019,2,2829810
jelajahid_item_00391,jelajahid,jelajahid_ord_00194,jelajahid_prod_0026,1,4469095
jelajahid_item_00392,jelajahid,jelajahid_ord_00195,jelajahid_prod_0016,3,10275753
jelajahid_item_00393,jelajahid,jelajahid_ord_00195,jelajahid_prod_0027,2,7424358
jelajahid_item_00394,jelajahid,jelajahid_ord_00196,jelajahid_prod_0012,3,3082992
jelajahid_item_00395,jelajahid,jelajahid_ord_00196,jelajahid_prod_0015,1,3704965
jelajahid_item_00396,jelajahid,jelajahid_ord_00196,jelajahid_prod_0013,3,2364852
jelajahid_item_00397,jelajahid,jelajahid_ord_00197,jelajahid_prod_0029,4,507869
jelajahid_item_00398,jelajahid,jelajahid_ord_00197,jelajahid_prod_0035,3,1456218
jelajahid_item_00399,jelajahid,jelajahid_ord_00198,jelajahid_prod_0020,2,6158918
jelajahid_item_00400,jelajahid,jelajahid_ord_00198,jelajahid_prod_0029,2,1692896
jelajahid_item_00401,jelajahid,jelajahid_ord_00199,jelajahid_prod_0024,3,3390981
jelajahid_item_00402,jelajahid,jelajahid_ord_00199,jelajahid_prod_0007,3,12598998
jelajahid_item_00403,jelajahid,jelajahid_ord_00200,jelajahid_prod_0031,4,5773864
jelajahid_item_00404,jelajahid,jelajahid_ord_00200,jelajahid_prod_0033,1,3335175
jelajahid_item_00405,jelajahid,jelajahid_ord_00200,jelajahid_prod_0003,2,944636
jelajahid_item_00406,jelajahid,jelajahid_ord_00201,jelajahid_prod_0021,3,11426931
jelajahid_item_00407,jelajahid,jelajahid_ord_00202,jelajahid_prod_0026,3,13407285
jelajahid_item_00408,jelajahid,jelajahid_ord_00203,jelajahid_prod_0017,2,7567326
jelajahid_item_00409,jelajahid,jelajahid_ord_00203,jelajahid_prod_0015,2,7409930
jelajahid_item_00410,jelajahid,jelajahid_ord_00204,jelajahid_prod_0017,4,15134652
jelajahid_item_00411,jelajahid,jelajahid_ord_00205,jelajahid_prod_0011,2,1966296
jelajahid_item_00412,jelajahid,jelajahid_ord_00205,jelajahid_prod_0001,4,8811496
jelajahid_item_00413,jelajahid,jelajahid_ord_00205,jelajahid_prod_0033,3,10005525
jelajahid_item_00414,jelajahid,jelajahid_ord_00206,jelajahid_prod_0016,4,13701004
jelajahid_item_00415,jelajahid,jelajahid_ord_00206,jelajahid_prod_0027,2,7424358
jelajahid_item_00416,jelajahid,jelajahid_ord_00206,jelajahid_prod_0020,3,9238377
jelajahid_item_00417,jelajahid,jelajahid_ord_00207,jelajahid_prod_0007,4,16798664
jelajahid_item_00418,jelajahid,jelajahid_ord_00207,jelajahid_prod_0031,4,5773864
jelajahid_item_00419,jelajahid,jelajahid_ord_00208,jelajahid_prod_0002,3,12699879
jelajahid_item_00420,jelajahid,jelajahid_ord_00209,jelajahid_prod_0006,4,14372684
jelajahid_item_00421,jelajahid,jelajahid_ord_00209,jelajahid_prod_0034,2,1479534
jelajahid_item_00422,jelajahid,jelajahid_ord_00210,jelajahid_prod_0019,4,5659620
jelajahid_item_00423,jelajahid,jelajahid_ord_00210,jelajahid_prod_0034,3,2219301
jelajahid_item_00424,jelajahid,jelajahid_ord_00211,jelajahid_prod_0014,2,5165644
jelajahid_item_00425,jelajahid,jelajahid_ord_00211,jelajahid_prod_0024,1,1130327
jelajahid_item_00426,jelajahid,jelajahid_ord_00211,jelajahid_prod_0028,1,4431030
jelajahid_item_00427,jelajahid,jelajahid_ord_00212,jelajahid_prod_0004,4,10327140
jelajahid_item_00428,jelajahid,jelajahid_ord_00212,jelajahid_prod_0004,1,2581785
jelajahid_item_00429,jelajahid,jelajahid_ord_00213,jelajahid_prod_0030,2,4889838
jelajahid_item_00430,jelajahid,jelajahid_ord_00213,jelajahid_prod_0027,2,7424358
jelajahid_item_00431,jelajahid,jelajahid_ord_00214,jelajahid_prod_0004,3,7745355
jelajahid_item_00432,jelajahid,jelajahid_ord_00214,jelajahid_prod_0031,3,4330398
jelajahid_item_00433,jelajahid,jelajahid_ord_00214,jelajahid_prod_0022,2,3819254
jelajahid_item_00434,jelajahid,jelajahid_ord_00215,jelajahid_prod_0022,3,859332
jelajahid_item_00435,jelajahid,jelajahid_ord_00215,jelajahid_prod_0020,2,923838
jelajahid_item_00436,jelajahid,jelajahid_ord_00216,jelajahid_prod_0033,3,1500829
jelajahid_item_00437,jelajahid,jelajahid_ord_00216,jelajahid_prod_0006,4,2155903
jelajahid_item_00438,jelajahid,jelajahid_ord_00216,jelajahid_prod_0020,2,923838
jelajahid_item_00439,jelajahid,jelajahid_ord_00217,jelajahid_prod_0016,1,3425251
jelajahid_item_00440,jelajahid,jelajahid_ord_00217,jelajahid_prod_0023,4,14215720
jelajahid_item_00441,jelajahid,jelajahid_ord_00217,jelajahid_prod_0028,2,8862060
jelajahid_item_00442,jelajahid,jelajahid_ord_00218,jelajahid_prod_0035,2,6472080
jelajahid_item_00443,jelajahid,jelajahid_ord_00218,jelajahid_prod_0014,4,10331288
jelajahid_item_00444,jelajahid,jelajahid_ord_00219,jelajahid_prod_0035,1,3236040
jelajahid_item_00445,jelajahid,jelajahid_ord_00220,jelajahid_prod_0031,3,4330398
jelajahid_item_00446,jelajahid,jelajahid_ord_00220,jelajahid_prod_0025,2,1871402
jelajahid_item_00447,jelajahid,jelajahid_ord_00221,jelajahid_prod_0025,4,3742804
jelajahid_item_00448,jelajahid,jelajahid_ord_00222,jelajahid_prod_0019,3,4244715
jelajahid_item_00449,jelajahid,jelajahid_ord_00222,jelajahid_prod_0017,4,15134652
jelajahid_item_00450,jelajahid,jelajahid_ord_00222,jelajahid_prod_0017,3,11350989
jelajahid_item_00451,jelajahid,jelajahid_ord_00223,jelajahid_prod_0021,3,1714040
jelajahid_item_00452,jelajahid,jelajahid_ord_00224,jelajahid_prod_0017,2,7567326
jelajahid_item_00453,jelajahid,jelajahid_ord_00224,jelajahid_prod_0015,2,7409930
jelajahid_item_00454,jelajahid,jelajahid_ord_00225,jelajahid_prod_0016,3,10275753
jelajahid_item_00455,jelajahid,jelajahid_ord_00225,jelajahid_prod_0032,1,1142732
jelajahid_item_00456,jelajahid,jelajahid_ord_00225,jelajahid_prod_0017,2,7567326
jelajahid_item_00457,jelajahid,jelajahid_ord_00226,jelajahid_prod_0008,4,760027
jelajahid_item_00458,jelajahid,jelajahid_ord_00227,jelajahid_prod_0006,1,3593171
jelajahid_item_00459,jelajahid,jelajahid_ord_00227,jelajahid_prod_0032,2,2285464
jelajahid_item_00460,jelajahid,jelajahid_ord_00228,jelajahid_prod_0012,1,1027664
jelajahid_item_00461,jelajahid,jelajahid_ord_00228,jelajahid_prod_0011,1,983148
jelajahid_item_00462,jelajahid,jelajahid_ord_00229,jelajahid_prod_0030,4,9779676
jelajahid_item_00463,jelajahid,jelajahid_ord_00230,jelajahid_prod_0021,1,3808977
jelajahid_item_00464,jelajahid,jelajahid_ord_00231,jelajahid_prod_0019,2,424472
jelajahid_item_00465,jelajahid,jelajahid_ord_00231,jelajahid_prod_0017,1,567549
jelajahid_item_00466,jelajahid,jelajahid_ord_00232,jelajahid_prod_0013,1,788284
jelajahid_item_00467,jelajahid,jelajahid_ord_00233,jelajahid_prod_0019,1,212236
jelajahid_item_00468,jelajahid,jelajahid_ord_00233,jelajahid_prod_0010,4,2136979
jelajahid_item_00469,jelajahid,jelajahid_ord_00233,jelajahid_prod_0029,1,126967
jelajahid_item_00470,jelajahid,jelajahid_ord_00234,jelajahid_prod_0014,2,5165644
jelajahid_item_00471,jelajahid,jelajahid_ord_00234,jelajahid_prod_0010,1,3561631
jelajahid_item_00472,jelajahid,jelajahid_ord_00234,jelajahid_prod_0015,3,11114895
jelajahid_item_00473,jelajahid,jelajahid_ord_00235,jelajahid_prod_0010,2,7123262
jelajahid_item_00474,jelajahid,jelajahid_ord_00235,jelajahid_prod_0031,2,2886932
jelajahid_item_00475,jelajahid,jelajahid_ord_00236,jelajahid_prod_0031,4,5773864
jelajahid_item_00476,jelajahid,jelajahid_ord_00237,jelajahid_prod_0029,2,1692896
jelajahid_item_00477,jelajahid,jelajahid_ord_00237,jelajahid_prod_0011,4,3932592
jelajahid_item_00478,jelajahid,jelajahid_ord_00237,jelajahid_prod_0028,2,8862060
jelajahid_item_00479,jelajahid,jelajahid_ord_00238,jelajahid_prod_0003,4,1889272
jelajahid_item_00480,jelajahid,jelajahid_ord_00238,jelajahid_prod_0031,1,1443466
jelajahid_item_00481,jelajahid,jelajahid_ord_00239,jelajahid_prod_0032,4,4570928
jelajahid_item_00482,jelajahid,jelajahid_ord_00239,jelajahid_prod_0027,2,7424358
jelajahid_item_00483,jelajahid,jelajahid_ord_00240,jelajahid_prod_0020,3,1385757
jelajahid_item_00484,jelajahid,jelajahid_ord_00240,jelajahid_prod_0028,2,1329309
jelajahid_item_00485,jelajahid,jelajahid_ord_00241,jelajahid_prod_0025,3,2807103
jelajahid_item_00486,jelajahid,jelajahid_ord_00241,jelajahid_prod_0019,3,4244715
jelajahid_item_00487,jelajahid,jelajahid_ord_00241,jelajahid_prod_0032,4,4570928
jelajahid_item_00488,jelajahid,jelajahid_ord_00242,jelajahid_prod_0031,1,216520
jelajahid_item_00489,jelajahid,jelajahid_ord_00242,jelajahid_prod_0014,3,1162270
jelajahid_item_00490,jelajahid,jelajahid_ord_00242,jelajahid_prod_0010,4,2136979
jelajahid_item_00491,jelajahid,jelajahid_ord_00243,jelajahid_prod_0018,1,566783
jelajahid_item_00492,jelajahid,jelajahid_ord_00243,jelajahid_prod_0021,4,2285386
jelajahid_item_00493,jelajahid,jelajahid_ord_00243,jelajahid_prod_0031,3,649560
jelajahid_item_00494,jelajahid,jelajahid_ord_00244,jelajahid_prod_0035,4,12944160
jelajahid_item_00495,jelajahid,jelajahid_ord_00245,jelajahid_prod_0013,1,788284
jelajahid_item_00496,jelajahid,jelajahid_ord_00245,jelajahid_prod_0022,3,5728881
jelajahid_item_00497,jelajahid,jelajahid_ord_00246,jelajahid_prod_0031,1,216520
jelajahid_item_00498,jelajahid,jelajahid_ord_00247,jelajahid_prod_0005,4,7411008
jelajahid_item_00499,jelajahid,jelajahid_ord_00247,jelajahid_prod_0022,1,1909627
jelajahid_item_00500,jelajahid,jelajahid_ord_00247,jelajahid_prod_0035,2,6472080
jelajahid_item_00501,jelajahid,jelajahid_ord_00248,jelajahid_prod_0033,1,3335175
jelajahid_item_00502,jelajahid,jelajahid_ord_00248,jelajahid_prod_0035,3,9708120
jelajahid_item_00503,jelajahid,jelajahid_ord_00248,jelajahid_prod_0021,2,7617954
jelajahid_item_00504,jelajahid,jelajahid_ord_00249,jelajahid_prod_0030,3,7334757
jelajahid_item_00505,jelajahid,jelajahid_ord_00250,jelajahid_prod_0012,2,2055328
jelajahid_item_00506,jelajahid,jelajahid_ord_00250,jelajahid_prod_0028,1,4431030
jelajahid_item_00507,jelajahid,jelajahid_ord_00251,jelajahid_prod_0024,4,678196
jelajahid_item_00508,jelajahid,jelajahid_ord_00251,jelajahid_prod_0014,3,1162270
jelajahid_item_00509,jelajahid,jelajahid_ord_00252,jelajahid_prod_0021,1,3808977
jelajahid_item_00510,jelajahid,jelajahid_ord_00252,jelajahid_prod_0007,4,16798664
jelajahid_item_00511,jelajahid,jelajahid_ord_00253,jelajahid_prod_0029,2,1692896
jelajahid_item_00512,jelajahid,jelajahid_ord_00254,jelajahid_prod_0034,2,1479534
jelajahid_item_00513,jelajahid,jelajahid_ord_00254,jelajahid_prod_0024,3,3390981
jelajahid_item_00514,jelajahid,jelajahid_ord_00254,jelajahid_prod_0011,4,3932592
jelajahid_item_00515,jelajahid,jelajahid_ord_00255,jelajahid_prod_0025,2,1871402
jelajahid_item_00516,jelajahid,jelajahid_ord_00255,jelajahid_prod_0004,2,5163570
jelajahid_item_00517,jelajahid,jelajahid_ord_00256,jelajahid_prod_0034,3,2219301
jelajahid_item_00518,jelajahid,jelajahid_ord_00256,jelajahid_prod_0003,2,944636
jelajahid_item_00519,jelajahid,jelajahid_ord_00256,jelajahid_prod_0022,4,7638508
jelajahid_item_00520,jelajahid,jelajahid_ord_00257,jelajahid_prod_0026,3,2011093
jelajahid_item_00521,jelajahid,jelajahid_ord_00257,jelajahid_prod_0029,1,126967
jelajahid_item_00522,jelajahid,jelajahid_ord_00258,jelajahid_prod_0024,4,4521308
jelajahid_item_00523,jelajahid,jelajahid_ord_00258,jelajahid_prod_0015,4,14819860
jelajahid_item_00524,jelajahid,jelajahid_ord_00259,jelajahid_prod_0028,2,8862060
jelajahid_item_00525,jelajahid,jelajahid_ord_00259,jelajahid_prod_0009,4,14240180
jelajahid_item_00526,jelajahid,jelajahid_ord_00260,jelajahid_prod_0017,1,3783663
jelajahid_item_00527,jelajahid,jelajahid_ord_00261,jelajahid_prod_0029,2,1692896
jelajahid_item_00528,jelajahid,jelajahid_ord_00262,jelajahid_prod_0004,1,2581785
jelajahid_item_00529,jelajahid,jelajahid_ord_00262,jelajahid_prod_0004,1,2581785
jelajahid_item_00530,jelajahid,jelajahid_ord_00263,jelajahid_prod_0004,3,7745355
jelajahid_item_00531,jelajahid,jelajahid_ord_00264,jelajahid_prod_0017,3,11350989
jelajahid_item_00532,jelajahid,jelajahid_ord_00265,jelajahid_prod_0021,2,1142693
jelajahid_item_00533,jelajahid,jelajahid_ord_00266,jelajahid_prod_0007,3,12598998
jelajahid_item_00534,jelajahid,jelajahid_ord_00266,jelajahid_prod_0031,1,1443466
jelajahid_item_00535,jelajahid,jelajahid_ord_00266,jelajahid_prod_0022,3,5728881
jelajahid_item_00536,jelajahid,jelajahid_ord_00267,jelajahid_prod_0009,4,14240180
jelajahid_item_00537,jelajahid,jelajahid_ord_00267,jelajahid_prod_0031,1,1443466
jelajahid_item_00538,jelajahid,jelajahid_ord_00267,jelajahid_prod_0002,1,4233293
jelajahid_item_00539,jelajahid,jelajahid_ord_00268,jelajahid_prod_0008,1,1266712
jelajahid_item_00540,jelajahid,jelajahid_ord_00268,jelajahid_prod_0013,3,2364852
jelajahid_item_00541,jelajahid,jelajahid_ord_00268,jelajahid_prod_0031,4,5773864
jelajahid_item_00542,jelajahid,jelajahid_ord_00269,jelajahid_prod_0014,1,2582822
jelajahid_item_00543,jelajahid,jelajahid_ord_00269,jelajahid_prod_0022,3,5728881
jelajahid_item_00544,jelajahid,jelajahid_ord_00270,jelajahid_prod_0013,4,3153136
jelajahid_item_00545,jelajahid,jelajahid_ord_00270,jelajahid_prod_0009,4,14240180
jelajahid_item_00546,jelajahid,jelajahid_ord_00270,jelajahid_prod_0004,1,2581785
jelajahid_item_00547,jelajahid,jelajahid_ord_00271,jelajahid_prod_0027,3,11136537
jelajahid_item_00548,jelajahid,jelajahid_ord_00271,jelajahid_prod_0033,1,3335175
jelajahid_item_00549,jelajahid,jelajahid_ord_00271,jelajahid_prod_0018,2,7557102
jelajahid_item_00550,jelajahid,jelajahid_ord_00272,jelajahid_prod_0025,2,280710
jelajahid_item_00551,jelajahid,jelajahid_ord_00272,jelajahid_prod_0022,3,859332
jelajahid_item_00552,jelajahid,jelajahid_ord_00273,jelajahid_prod_0004,2,5163570
jelajahid_item_00553,jelajahid,jelajahid_ord_00274,jelajahid_prod_0030,4,9779676
jelajahid_item_00554,jelajahid,jelajahid_ord_00274,jelajahid_prod_0031,4,5773864
jelajahid_item_00555,jelajahid,jelajahid_ord_00275,jelajahid_prod_0024,1,169549
