shipment_id,company_id,shipper_id,ship_date,shipment_status,revenue_idr
angkutprima_ord_00388,angkutprima,angkutprima_cust_0022,2025-10-05,completed,16062678
angkutprima_ord_00432,angkutprima,angkutprima_cust_0174,2025-10-05,completed,26882486
angkutprima_ord_00281,angkutprima,angkutprima_cust_0243,2025-10-06,completed,328430
angkutprima_ord_00290,angkutprima,angkutprima_cust_0081,2025-10-06,cancelled,293659
angkutprima_ord_00321,angkutprima,angkutprima_cust_0158,2025-10-06,completed,1591893
angkutprima_ord_00349,angkutprima,angkutprima_cust_0152,2025-10-06,cancelled,1462290
angkutprima_ord_00437,angkutprima,angkutprima_cust_0259,2025-10-06,completed,5019252
angkutprima_ord_00440,angkutprima,angkutprima_cust_0019,2025-10-06,completed,10675912
angkutprima_ord_00443,angkutprima,angkutprima_cust_0138,2025-10-06,completed,7480065
angkutprima_ord_00479,angkutprima,angkutprima_cust_0172,2025-10-06,completed,2364264
angkutprima_ord_00484,angkutprima,angkutprima_cust_0178,2025-10-06,completed,12339630
angkutprima_ord_00502,angkutprima,angkutprima_cust_0250,2025-10-06,completed,7054660
angkutprima_ord_00508,angkutprima,angkutprima_cust_0142,2025-10-06,completed,22575035
angkutprima_ord_00521,angkutprima,angkutprima_cust_0290,2025-10-06,completed,1254813
angkutprima_ord_00551,angkutprima,angkutprima_cust_0285,2025-10-06,completed,20978532
angkutprima_ord_00380,angkutprima,angkutprima_cust_0095,2025-10-07,cancelled,2431088
angkutprima_ord_00428,angkutprima,angkutprima_cust_0171,2025-10-07,completed,12540514
angkutprima_ord_00439,angkutprima,angkutprima_cust_0101,2025-10-07,cancelled,270171
angkutprima_ord_00455,angkutprima,angkutprima_cust_0076,2025-10-07,completed,15529690
angkutprima_ord_00292,angkutprima,angkutprima_cust_0109,2025-10-08,completed,16401271
angkutprima_ord_00300,angkutprima,angkutprima_cust_0117,2025-10-08,completed,15267354
angkutprima_ord_00326,angkutprima,angkutprima_cust_0245,2025-10-08,completed,26403826
angkutprima_ord_00327,angkutprima,angkutprima_cust_0251,2025-10-08,completed,21506044
angkutprima_ord_00339,angkutprima,angkutprima_cust_0286,2025-10-08,completed,31973336
angkutprima_ord_00489,angkutprima,angkutprima_cust_0250,2025-10-08,cancelled,1124912
angkutprima_ord_00507,angkutprima,angkutprima_cust_0134,2025-10-08,cancelled,329338
angkutprima_ord_00549,angkutprima,angkutprima_cust_0229,2025-10-08,completed,15053856
angkutprima_ord_00280,angkutprima,angkutprima_cust_0122,2025-10-09,completed,14326719
angkutprima_ord_00286,angkutprima,angkutprima_cust_0052,2025-10-09,completed,5484947
angkutprima_ord_00351,angkutprima,angkutprima_cust_0156,2025-10-09,completed,596146
angkutprima_ord_00392,angkutprima,angkutprima_cust_0274,2025-10-09,completed,17593844
angkutprima_ord_00435,angkutprima,angkutprima_cust_0109,2025-10-09,completed,596146
angkutprima_ord_00466,angkutprima,angkutprima_cust_0077,2025-10-09,completed,1591893
angkutprima_ord_00469,angkutprima,angkutprima_cust_0105,2025-10-09,completed,25326272
angkutprima_ord_00481,angkutprima,angkutprima_cust_0153,2025-10-09,completed,13704242
angkutprima_ord_00519,angkutprima,angkutprima_cust_0177,2025-10-09,completed,14546664
angkutprima_ord_00273,angkutprima,angkutprima_cust_0261,2025-10-10,completed,8559604
angkutprima_ord_00312,angkutprima,angkutprima_cust_0161,2025-10-10,completed,21401943
angkutprima_ord_00409,angkutprima,angkutprima_cust_0067,2025-10-10,completed,23404566
angkutprima_ord_00542,angkutprima,angkutprima_cust_0178,2025-10-10,completed,1539006
angkutprima_ord_00277,angkutprima,angkutprima_cust_0076,2025-10-11,completed,14090422
angkutprima_ord_00291,angkutprima,angkutprima_cust_0259,2025-10-11,completed,2364264
angkutprima_ord_00325,angkutprima,angkutprima_cust_0259,2025-10-11,completed,4813554
angkutprima_ord_00328,angkutprima,angkutprima_cust_0170,2025-10-11,completed,16128464
angkutprima_ord_00337,angkutprima,angkutprima_cust_0256,2025-10-11,completed,7922436
angkutprima_ord_00342,angkutprima,angkutprima_cust_0043,2025-10-11,cancelled,3988530
angkutprima_ord_00350,angkutprima,angkutprima_cust_0062,2025-10-11,completed,6988135
angkutprima_ord_00441,angkutprima,angkutprima_cust_0084,2025-10-11,cancelled,1558423
angkutprima_ord_00476,angkutprima,angkutprima_cust_0078,2025-10-11,completed,14621668
angkutprima_ord_00501,angkutprima,angkutprima_cust_0160,2025-10-11,completed,303984
angkutprima_ord_00526,angkutprima,angkutprima_cust_0027,2025-10-11,completed,4623200
angkutprima_ord_00548,angkutprima,angkutprima_cust_0200,2025-10-11,completed,15454808
angkutprima_ord_00299,angkutprima,angkutprima_cust_0030,2025-10-12,completed,656860
angkutprima_ord_00313,angkutprima,angkutprima_cust_0081,2025-10-12,cancelled,437935
angkutprima_ord_00385,angkutprima,angkutprima_cust_0055,2025-10-12,cancelled,2060512
angkutprima_ord_00390,angkutprima,angkutprima_cust_0096,2025-10-12,cancelled,240678
angkutprima_ord_00402,angkutprima,angkutprima_cust_0204,2025-10-12,completed,3937756
angkutprima_ord_00426,angkutprima,angkutprima_cust_0028,2025-10-12,completed,15645503
angkutprima_ord_00427,angkutprima,angkutprima_cust_0098,2025-10-12,completed,21097995
angkutprima_ord_00458,angkutprima,angkutprima_cust_0075,2025-10-12,completed,10069311
angkutprima_ord_00495,angkutprima,angkutprima_cust_0018,2025-10-12,cancelled,887841
angkutprima_ord_00504,angkutprima,angkutprima_cust_0197,2025-10-12,completed,455976
angkutprima_ord_00527,angkutprima,angkutprima_cust_0259,2025-10-12,completed,985290
angkutprima_ord_00302,angkutprima,angkutprima_cust_0147,2025-10-13,completed,12636832
angkutprima_ord_00330,angkutprima,angkutprima_cust_0077,2025-10-13,completed,3467400
angkutprima_ord_00353,angkutprima,angkutprima_cust_0192,2025-10-13,cancelled,188686
angkutprima_ord_00370,angkutprima,angkutprima_cust_0275,2025-10-13,completed,6033147
angkutprima_ord_00371,angkutprima,angkutprima_cust_0255,2025-10-13,completed,19843262
angkutprima_ord_00381,angkutprima,angkutprima_cust_0206,2025-10-13,completed,16529123
angkutprima_ord_00384,angkutprima,angkutprima_cust_0154,2025-10-13,completed,4784406
angkutprima_ord_00464,angkutprima,angkutprima_cust_0099,2025-10-13,completed,9647487
angkutprima_ord_00467,angkutprima,angkutprima_cust_0007,2025-10-13,completed,7746914
angkutprima_ord_00492,angkutprima,angkutprima_cust_0152,2025-10-13,completed,11406060
angkutprima_ord_00513,angkutprima,angkutprima_cust_0167,2025-10-13,completed,19283808
angkutprima_ord_00522,angkutprima,angkutprima_cust_0066,2025-10-13,completed,16643780
angkutprima_ord_00550,angkutprima,angkutprima_cust_0137,2025-10-13,completed,1257909
angkutprima_ord_00294,angkutprima,angkutprima_cust_0223,2025-10-14,cancelled,346740
angkutprima_ord_00364,angkutprima,angkutprima_cust_0282,2025-10-14,completed,7339772
angkutprima_ord_00436,angkutprima,angkutprima_cust_0243,2025-10-14,completed,12749730
angkutprima_ord_00289,angkutprima,angkutprima_cust_0104,2025-10-15,completed,10117280
angkutprima_ord_00307,angkutprima,angkutprima_cust_0153,2025-10-15,cancelled,1605639
angkutprima_ord_00338,angkutprima,angkutprima_cust_0176,2025-10-15,completed,303984
angkutprima_ord_00357,angkutprima,angkutprima_cust_0233,2025-10-15,completed,24440364
angkutprima_ord_00375,angkutprima,angkutprima_cust_0210,2025-10-15,completed,18905476
angkutprima_ord_00403,angkutprima,angkutprima_cust_0219,2025-10-15,completed,15900434
angkutprima_ord_00493,angkutprima,angkutprima_cust_0252,2025-10-15,cancelled,2516796
angkutprima_ord_00503,angkutprima,angkutprima_cust_0225,2025-10-15,cancelled,146829
angkutprima_ord_00531,angkutprima,angkutprima_cust_0110,2025-10-15,completed,6318416
angkutprima_ord_00540,angkutprima,angkutprima_cust_0013,2025-10-15,completed,19649635
angkutprima_ord_00305,angkutprima,angkutprima_cust_0150,2025-10-16,completed,14325668
angkutprima_ord_00354,angkutprima,angkutprima_cust_0178,2025-10-16,cancelled,550483
angkutprima_ord_00393,angkutprima,angkutprima_cust_0117,2025-10-16,completed,22595212
angkutprima_ord_00477,angkutprima,angkutprima_cust_0222,2025-10-16,completed,7746914
angkutprima_ord_00480,angkutprima,angkutprima_cust_0260,2025-10-16,completed,12500660
angkutprima_ord_00494,angkutprima,angkutprima_cust_0010,2025-10-16,completed,22819343
angkutprima_ord_00529,angkutprima,angkutprima_cust_0126,2025-10-16,completed,16729793
angkutprima_ord_00278,angkutprima,angkutprima_cust_0153,2025-10-17,completed,5561388
angkutprima_ord_00297,angkutprima,angkutprima_cust_0206,2025-10-17,completed,24214272
angkutprima_ord_00358,angkutprima,angkutprima_cust_0279,2025-10-17,completed,7204548
angkutprima_ord_00360,angkutprima,angkutprima_cust_0262,2025-10-17,completed,3415348
angkutprima_ord_00389,angkutprima,angkutprima_cust_0262,2025-10-17,completed,15844872
angkutprima_ord_00405,angkutprima,angkutprima_cust_0084,2025-10-17,completed,36718181
angkutprima_ord_00444,angkutprima,angkutprima_cust_0010,2025-10-17,completed,489431
angkutprima_ord_00474,angkutprima,angkutprima_cust_0108,2025-10-17,completed,6429153
angkutprima_ord_00499,angkutprima,angkutprima_cust_0059,2025-10-17,completed,515316
angkutprima_ord_00535,angkutprima,angkutprima_cust_0080,2025-10-17,completed,13024210
angkutprima_ord_00541,angkutprima,angkutprima_cust_0228,2025-10-17,completed,455976
angkutprima_ord_00301,angkutprima,angkutprima_cust_0180,2025-10-18,completed,1555982
angkutprima_ord_00341,angkutprima,angkutprima_cust_0270,2025-10-18,completed,978862
angkutprima_ord_00348,angkutprima,angkutprima_cust_0182,2025-10-18,completed,15534770
angkutprima_ord_00387,angkutprima,angkutprima_cust_0081,2025-10-18,cancelled,2328829
angkutprima_ord_00410,angkutprima,angkutprima_cust_0226,2025-10-18,completed,3467400
angkutprima_ord_00424,angkutprima,angkutprima_cust_0180,2025-10-18,completed,3355558
angkutprima_ord_00425,angkutprima,angkutprima_cust_0261,2025-10-18,completed,16748787
angkutprima_ord_00442,angkutprima,angkutprima_cust_0126,2025-10-18,completed,12193307
angkutprima_ord_00463,angkutprima,angkutprima_cust_0117,2025-10-18,completed,7480065
angkutprima_ord_00475,angkutprima,angkutprima_cust_0240,2025-10-18,cancelled,1259526
angkutprima_ord_00512,angkutprima,angkutprima_cust_0151,2025-10-18,completed,10685390
angkutprima_ord_00545,angkutprima,angkutprima_cust_0114,2025-10-18,completed,2364264
angkutprima_ord_00275,angkutprima,angkutprima_cust_0288,2025-10-19,completed,7311450
angkutprima_ord_00379,angkutprima,angkutprima_cust_0159,2025-10-19,completed,5190024
angkutprima_ord_00382,angkutprima,angkutprima_cust_0097,2025-10-19,cancelled,91195
angkutprima_ord_00413,angkutprima,angkutprima_cust_0202,2025-10-19,cancelled,1215544
angkutprima_ord_00416,angkutprima,angkutprima_cust_0241,2025-10-19,completed,20721974
angkutprima_ord_00420,angkutprima,angkutprima_cust_0205,2025-10-19,completed,8444854
angkutprima_ord_00461,angkutprima,angkutprima_cust_0226,2025-10-19,completed,7071260
angkutprima_ord_00478,angkutprima,angkutprima_cust_0291,2025-10-19,completed,513002
angkutprima_ord_00485,angkutprima,angkutprima_cust_0181,2025-10-19,cancelled,230851
angkutprima_ord_00488,angkutprima,angkutprima_cust_0115,2025-10-19,cancelled,98529
angkutprima_ord_00523,angkutprima,angkutprima_cust_0037,2025-10-19,cancelled,2697068
angkutprima_ord_00314,angkutprima,angkutprima_cust_0142,2025-10-20,completed,607968
angkutprima_ord_00356,angkutprima,angkutprima_cust_0220,2025-10-20,completed,32011829
angkutprima_ord_00359,angkutprima,angkutprima_cust_0161,2025-10-20,completed,9798140
angkutprima_ord_00365,angkutprima,angkutprima_cust_0239,2025-10-20,cancelled,178844
angkutprima_ord_00386,angkutprima,angkutprima_cust_0248,2025-10-20,completed,1254813
angkutprima_ord_00399,angkutprima,angkutprima_cust_0063,2025-10-20,cancelled,147794
angkutprima_ord_00450,angkutprima,angkutprima_cust_0158,2025-10-20,cancelled,2824865
angkutprima_ord_00486,angkutprima,angkutprima_cust_0232,2025-10-20,completed,12489239
angkutprima_ord_00505,angkutprima,angkutprima_cust_0083,2025-10-20,completed,21104373
angkutprima_ord_00534,angkutprima,angkutprima_cust_0198,2025-10-20,completed,17913328
angkutprima_ord_00283,angkutprima,angkutprima_cust_0041,2025-10-21,completed,11371888
angkutprima_ord_00288,angkutprima,angkutprima_cust_0125,2025-10-21,completed,17844409
angkutprima_ord_00355,angkutprima,angkutprima_cust_0191,2025-10-21,completed,3422440
angkutprima_ord_00367,angkutprima,angkutprima_cust_0284,2025-10-21,completed,10869479
angkutprima_ord_00383,angkutprima,angkutprima_cust_0081,2025-10-21,completed,18482106
angkutprima_ord_00460,angkutprima,angkutprima_cust_0096,2025-10-21,cancelled,1803866
angkutprima_ord_00487,angkutprima,angkutprima_cust_0075,2025-10-21,completed,11889990
angkutprima_ord_00500,angkutprima,angkutprima_cust_0063,2025-10-21,completed,5504829
angkutprima_ord_00308,angkutprima,angkutprima_cust_0275,2025-10-22,completed,1583243
angkutprima_ord_00366,angkutprima,angkutprima_cust_0130,2025-10-22,completed,3534249
angkutprima_ord_00395,angkutprima,angkutprima_cust_0050,2025-10-22,completed,8544384
angkutprima_ord_00433,angkutprima,angkutprima_cust_0113,2025-10-22,cancelled,205496
angkutprima_ord_00462,angkutprima,angkutprima_cust_0195,2025-10-22,completed,19654858
angkutprima_ord_00471,angkutprima,angkutprima_cust_0177,2025-10-22,completed,3669886
angkutprima_ord_00490,angkutprima,angkutprima_cust_0028,2025-10-22,completed,18492728
angkutprima_ord_00282,angkutprima,angkutprima_cust_0057,2025-10-23,completed,5743364
angkutprima_ord_00343,angkutprima,angkutprima_cust_0233,2025-10-23,completed,15556400
angkutprima_ord_00397,angkutprima,angkutprima_cust_0054,2025-10-23,completed,7746914
angkutprima_ord_00414,angkutprima,angkutprima_cust_0082,2025-10-23,cancelled,1299811
angkutprima_ord_00453,angkutprima,angkutprima_cust_0238,2025-10-23,completed,7410393
angkutprima_ord_00454,angkutprima,angkutprima_cust_0161,2025-10-23,completed,26140856
angkutprima_ord_00470,angkutprima,angkutprima_cust_0169,2025-10-23,cancelled,1782548
angkutprima_ord_00482,angkutprima,angkutprima_cust_0275,2025-10-23,completed,9453750
angkutprima_ord_00516,angkutprima,angkutprima_cust_0154,2025-10-23,cancelled,2898351
angkutprima_ord_00533,angkutprima,angkutprima_cust_0117,2025-10-23,completed,328430
angkutprima_ord_00284,angkutprima,angkutprima_cust_0049,2025-10-24,completed,15075946
angkutprima_ord_00318,angkutprima,angkutprima_cust_0293,2025-10-24,cancelled,1635660
angkutprima_ord_00331,angkutprima,angkutprima_cust_0121,2025-10-24,completed,2851515
angkutprima_ord_00335,angkutprima,angkutprima_cust_0071,2025-10-24,completed,16534883
angkutprima_ord_00346,angkutprima,angkutprima_cust_0001,2025-10-24,completed,11898651
angkutprima_ord_00369,angkutprima,angkutprima_cust_0171,2025-10-24,completed,5381106
angkutprima_ord_00398,angkutprima,angkutprima_cust_0038,2025-10-24,completed,17967961
angkutprima_ord_00408,angkutprima,angkutprima_cust_0142,2025-10-24,completed,20086177
angkutprima_ord_00429,angkutprima,angkutprima_cust_0121,2025-10-24,cancelled,49265
angkutprima_ord_00457,angkutprima,angkutprima_cust_0054,2025-10-24,cancelled,1743056
angkutprima_ord_00472,angkutprima,angkutprima_cust_0036,2025-10-24,completed,17836158
angkutprima_ord_00518,angkutprima,angkutprima_cust_0104,2025-10-24,completed,11531532
angkutprima_ord_00377,angkutprima,angkutprima_cust_0274,2025-10-25,completed,11980350
angkutprima_ord_00411,angkutprima,angkutprima_cust_0300,2025-10-25,completed,23222680
angkutprima_ord_00418,angkutprima,angkutprima_cust_0102,2025-10-25,completed,20312572
angkutprima_ord_00524,angkutprima,angkutprima_cust_0156,2025-10-25,cancelled,1650718
angkutprima_ord_00530,angkutprima,angkutprima_cust_0126,2025-10-25,completed,17843400
angkutprima_ord_00546,angkutprima,angkutprima_cust_0051,2025-10-25,completed,978862
angkutprima_ord_00394,angkutprima,angkutprima_cust_0053,2025-10-26,completed,5504829
angkutprima_ord_00407,angkutprima,angkutprima_cust_0004,2025-10-26,completed,20513080
angkutprima_ord_00434,angkutprima,angkutprima_cust_0026,2025-10-26,cancelled,778504
angkutprima_ord_00459,angkutprima,angkutprima_cust_0160,2025-10-26,completed,21958731
angkutprima_ord_00496,angkutprima,angkutprima_cust_0107,2025-10-26,cancelled,1772091
angkutprima_ord_00511,angkutprima,angkutprima_cust_0014,2025-10-26,cancelled,173370
angkutprima_ord_00287,angkutprima,angkutprima_cust_0163,2025-10-27,completed,2339724
angkutprima_ord_00303,angkutprima,angkutprima_cust_0274,2025-10-27,completed,591066
angkutprima_ord_00311,angkutprima,angkutprima_cust_0128,2025-10-27,completed,21309189
angkutprima_ord_00316,angkutprima,angkutprima_cust_0273,2025-10-27,completed,11875962
angkutprima_ord_00336,angkutprima,angkutprima_cust_0205,2025-10-27,completed,7204548
angkutprima_ord_00362,angkutprima,angkutprima_cust_0022,2025-10-27,cancelled,4728768
angkutprima_ord_00374,angkutprima,angkutprima_cust_0031,2025-10-27,cancelled,610770
angkutprima_ord_00431,angkutprima,angkutprima_cust_0038,2025-10-27,cancelled,1213569
angkutprima_ord_00445,angkutprima,angkutprima_cust_0070,2025-10-27,completed,1313720
angkutprima_ord_00525,angkutprima,angkutprima_cust_0256,2025-10-27,cancelled,1795647
angkutprima_ord_00528,angkutprima,angkutprima_cust_0258,2025-10-27,cancelled,1162037
angkutprima_ord_00293,angkutprima,angkutprima_cust_0004,2025-10-28,cancelled,770049
angkutprima_ord_00324,angkutprima,angkutprima_cust_0080,2025-10-28,cancelled,1797172
angkutprima_ord_00333,angkutprima,angkutprima_cust_0216,2025-10-28,completed,16016644
angkutprima_ord_00352,angkutprima,angkutprima_cust_0139,2025-10-28,completed,12667281
angkutprima_ord_00400,angkutprima,angkutprima_cust_0151,2025-10-28,completed,9005820
angkutprima_ord_00415,angkutprima,angkutprima_cust_0224,2025-10-28,cancelled,49265
angkutprima_ord_00448,angkutprima,angkutprima_cust_0219,2025-10-28,completed,9959776
angkutprima_ord_00510,angkutprima,angkutprima_cust_0078,2025-10-28,cancelled,1698164
angkutprima_ord_00538,angkutprima,angkutprima_cust_0234,2025-10-28,completed,14546664
angkutprima_ord_00547,angkutprima,angkutprima_cust_0202,2025-10-28,completed,8554545
angkutprima_ord_00276,angkutprima,angkutprima_cust_0263,2025-10-29,cancelled,1932521
angkutprima_ord_00296,angkutprima,angkutprima_cust_0283,2025-10-29,completed,13254256
angkutprima_ord_00322,angkutprima,angkutprima_cust_0093,2025-10-29,cancelled,962711
angkutprima_ord_00345,angkutprima,angkutprima_cust_0021,2025-10-29,completed,12965354
