parcel_id,company_id,shipment_id,service_sku,parcels,charge_idr
angkutprima_item_00299,angkutprima,angkutprima_ord_00156,angkutprima_prod_0007,3,11249124
angkutprima_item_00300,angkutprima,angkutprima_ord_00157,angkutprima_prod_0023,3,7785036
angkutprima_item_00301,angkutprima,angkutprima_ord_00158,angkutprima_prod_0030,2,3602274
angkutprima_item_00302,angkutprima,angkutprima_ord_00159,angkutprima_prod_0014,1,171772
angkutprima_item_00303,angkutprima,angkutprima_ord_00159,angkutprima_prod_0030,2,3602274
angkutprima_item_00304,angkutprima,angkutprima_ord_00160,angkutprima_prod_0016,1,1155800
angkutprima_item_00305,angkutprima,angkutprima_ord_00160,angkutprima_prod_0001,3,5504829
angkutprima_item_00306,angkutprima,angkutprima_ord_00161,angkutprima_prod_0030,2,3602274
angkutprima_item_00307,angkutprima,angkutprima_ord_00161,angkutprima_prod_0030,4,7204548
angkutprima_item_00308,angkutprima,angkutprima_ord_00162,angkutprima_prod_0006,2,3246188
angkutprima_item_00309,angkutprima,angkutprima_ord_00162,angkutprima_prod_0021,3,11883654
angkutprima_item_00310,angkutprima,angkutprima_ord_00162,angkutprima_prod_0027,4,16207256
angkutprima_item_00311,angkutprima,angkutprima_ord_00163,angkutprima_prod_0009,1,395737
angkutprima_item_00312,angkutprima,angkutprima_ord_00164,angkutprima_prod_0012,4,11406060
angkutprima_item_00313,angkutprima,angkutprima_ord_00164,angkutprima_prod_0026,3,10909998
angkutprima_item_00314,angkutprima,angkutprima_ord_00165,angkutprima_prod_0016,3,3467400
angkutprima_item_00315,angkutprima,angkutprima_ord_00165,angkutprima_prod_0019,3,9477624
angkutprima_item_00316,angkutprima,angkutprima_ord_00165,angkutprima_prod_0003,2,2509626
angkutprima_item_00317,angkutprima,angkutprima_ord_00166,angkutprima_prod_0023,1,2595012
angkutprima_item_00318,angkutprima,angkutprima_ord_00167,angkutprima_prod_0017,4,8287716
angkutprima_item_00319,angkutprima,angkutprima_ord_00167,angkutprima_prod_0025,4,6367572
angkutprima_item_00320,angkutprima,angkutprima_ord_00167,angkutprima_prod_0013,1,489431
angkutprima_item_00321,angkutprima,angkutprima_ord_00168,angkutprima_prod_0014,2,343544
angkutprima_item_00322,angkutprima,angkutprima_ord_00168,angkutprima_prod_0008,3,5133660
angkutprima_item_00323,angkutprima,angkutprima_ord_00169,angkutprima_prod_0006,3,4869282
angkutprima_item_00324,angkutprima,angkutprima_ord_00169,angkutprima_prod_0005,1,2493355
angkutprima_item_00325,angkutprima,angkutprima_ord_00170,angkutprima_prod_0021,1,3961218
angkutprima_item_00326,angkutprima,angkutprima_ord_00170,angkutprima_prod_0016,3,3467400
angkutprima_item_00327,angkutprima,angkutprima_ord_00171,angkutprima_prod_0014,4,687088
angkutprima_item_00328,angkutprima,angkutprima_ord_00171,angkutprima_prod_0023,1,2595012
angkutprima_item_00329,angkutprima,angkutprima_ord_00172,angkutprima_prod_0005,3,7480065
angkutprima_item_00330,angkutprima,angkutprima_ord_00172,angkutprima_prod_0024,3,985290
angkutprima_item_00331,angkutprima,angkutprima_ord_00172,angkutprima_prod_0025,4,6367572
angkutprima_item_00332,angkutprima,angkutprima_ord_00173,angkutprima_prod_0002,4,2533456
angkutprima_item_00333,angkutprima,angkutprima_ord_00173,angkutprima_prod_0009,2,791474
angkutprima_item_00334,angkutprima,angkutprima_ord_00174,angkutprima_prod_0015,3,455976
angkutprima_item_00335,angkutprima,angkutprima_ord_00174,angkutprima_prod_0027,3,12155442
angkutprima_item_00336,angkutprima,angkutprima_ord_00175,angkutprima_prod_0012,2,5703030
angkutprima_item_00337,angkutprima,angkutprima_ord_00175,angkutprima_prod_0025,1,1591893
angkutprima_item_00338,angkutprima,angkutprima_ord_00175,angkutprima_prod_0024,2,656860
angkutprima_item_00339,angkutprima,angkutprima_ord_00176,angkutprima_prod_0030,1,1801137
angkutprima_item_00340,angkutprima,angkutprima_ord_00176,angkutprima_prod_0027,3,12155442
angkutprima_item_00341,angkutprima,angkutprima_ord_00177,angkutprima_prod_0027,1,4051814
angkutprima_item_00342,angkutprima,angkutprima_ord_00178,angkutprima_prod_0020,3,3773727
angkutprima_item_00343,angkutprima,angkutprima_ord_00178,angkutprima_prod_0004,2,4874300
angkutprima_item_00344,angkutprima,angkutprima_ord_00179,angkutprima_prod_0027,3,12155442
angkutprima_item_00345,angkutprima,angkutprima_ord_00180,angkutprima_prod_0022,2,596146
angkutprima_item_00346,angkutprima,angkutprima_ord_00180,angkutprima_prod_0029,4,15493828
angkutprima_item_00347,angkutprima,angkutprima_ord_00180,angkutprima_prod_0019,4,12636832
angkutprima_item_00348,angkutprima,angkutprima_ord_00181,angkutprima_prod_0003,2,2509626
angkutprima_item_00349,angkutprima,angkutprima_ord_00182,angkutprima_prod_0027,3,1823316
angkutprima_item_00350,angkutprima,angkutprima_ord_00182,angkutprima_prod_0002,2,1266728
angkutprima_item_00351,angkutprima,angkutprima_ord_00182,angkutprima_prod_0005,3,1122010
angkutprima_item_00352,angkutprima,angkutprima_ord_00183,angkutprima_prod_0025,1,1591893
angkutprima_item_00353,angkutprima,angkutprima_ord_00184,angkutprima_prod_0006,2,486928
angkutprima_item_00354,angkutprima,angkutprima_ord_00185,angkutprima_prod_0028,3,4813554
angkutprima_item_00355,angkutprima,angkutprima_ord_00185,angkutprima_prod_0026,1,3636666
angkutprima_item_00356,angkutprima,angkutprima_ord_00186,angkutprima_prod_0004,3,7311450
angkutprima_item_00357,angkutprima,angkutprima_ord_00186,angkutprima_prod_0023,2,5190024
angkutprima_item_00358,angkutprima,angkutprima_ord_00186,angkutprima_prod_0005,4,9973420
angkutprima_item_00359,angkutprima,angkutprima_ord_00187,angkutprima_prod_0008,1,1711220
angkutprima_item_00360,angkutprima,angkutprima_ord_00187,angkutprima_prod_0012,3,8554545
angkutprima_item_00361,angkutprima,angkutprima_ord_00188,angkutprima_prod_0017,4,8287716
angkutprima_item_00362,angkutprima,angkutprima_ord_00189,angkutprima_prod_0023,2,5190024
angkutprima_item_00363,angkutprima,angkutprima_ord_00189,angkutprima_prod_0029,1,3873457
angkutprima_item_00364,angkutprima,angkutprima_ord_00190,angkutprima_prod_0019,2,6318416
angkutprima_item_00365,angkutprima,angkutprima_ord_00190,angkutprima_prod_0005,1,2493355
angkutprima_item_00366,angkutprima,angkutprima_ord_00191,angkutprima_prod_0019,1,3159208
angkutprima_item_00367,angkutprima,angkutprima_ord_00191,angkutprima_prod_0019,3,9477624
angkutprima_item_00368,angkutprima,angkutprima_ord_00191,angkutprima_prod_0027,2,8103628
angkutprima_item_00369,angkutprima,angkutprima_ord_00192,angkutprima_prod_0009,1,2638248
angkutprima_item_00370,angkutprima,angkutprima_ord_00193,angkutprima_prod_0018,4,16128464
angkutprima_item_00371,angkutprima,angkutprima_ord_00193,angkutprima_prod_0030,1,1801137
angkutprima_item_00372,angkutprima,angkutprima_ord_00193,angkutprima_prod_0029,3,11620371
angkutprima_item_00373,angkutprima,angkutprima_ord_00194,angkutprima_prod_0004,4,9748600
angkutprima_item_00374,angkutprima,angkutprima_ord_00194,angkutprima_prod_0004,3,7311450
angkutprima_item_00375,angkutprima,angkutprima_ord_00194,angkutprima_prod_0019,1,3159208
angkutprima_item_00376,angkutprima,angkutprima_ord_00195,angkutprima_prod_0002,1,4222427
angkutprima_item_00377,angkutprima,angkutprima_ord_00195,angkutprima_prod_0015,1,151992
angkutprima_item_00378,angkutprima,angkutprima_ord_00196,angkutprima_prod_0030,4,7204548
angkutprima_item_00379,angkutprima,angkutprima_ord_00196,angkutprima_prod_0022,2,596146
angkutprima_item_00380,angkutprima,angkutprima_ord_00197,angkutprima_prod_0006,2,3246188
angkutprima_item_00381,angkutprima,angkutprima_ord_00198,angkutprima_prod_0006,1,1623094
angkutprima_item_00382,angkutprima,angkutprima_ord_00199,angkutprima_prod_0014,1,171772
angkutprima_item_00383,angkutprima,angkutprima_ord_00200,angkutprima_prod_0017,4,8287716
angkutprima_item_00384,angkutprima,angkutprima_ord_00200,angkutprima_prod_0017,4,8287716
angkutprima_item_00385,angkutprima,angkutprima_ord_00201,angkutprima_prod_0027,4,2431088
angkutprima_item_00386,angkutprima,angkutprima_ord_00201,angkutprima_prod_0001,1,275241
angkutprima_item_00387,angkutprima,angkutprima_ord_00202,angkutprima_prod_0003,2,376444
angkutprima_item_00388,angkutprima,angkutprima_ord_00202,angkutprima_prod_0019,4,1895525
angkutprima_item_00389,angkutprima,angkutprima_ord_00203,angkutprima_prod_0017,3,6215787
angkutprima_item_00390,angkutprima,angkutprima_ord_00204,angkutprima_prod_0010,3,1773198
angkutprima_item_00391,angkutprima,angkutprima_ord_00204,angkutprima_prod_0029,3,11620371
angkutprima_item_00392,angkutprima,angkutprima_ord_00205,angkutprima_prod_0025,1,238784
angkutprima_item_00393,angkutprima,angkutprima_ord_00205,angkutprima_prod_0017,2,621579
angkutprima_item_00394,angkutprima,angkutprima_ord_00205,angkutprima_prod_0005,2,748007
angkutprima_item_00395,angkutprima,angkutprima_ord_00206,angkutprima_prod_0001,3,825724
angkutprima_item_00396,angkutprima,angkutprima_ord_00207,angkutprima_prod_0029,2,7746914
angkutprima_item_00397,angkutprima,angkutprima_ord_00208,angkutprima_prod_0008,4,1026732
angkutprima_item_00398,angkutprima,angkutprima_ord_00208,angkutprima_prod_0027,1,607772
angkutprima_item_00399,angkutprima,angkutprima_ord_00209,angkutprima_prod_0019,1,3159208
angkutprima_item_00400,angkutprima,angkutprima_ord_00210,angkutprima_prod_0012,1,2851515
angkutprima_item_00401,angkutprima,angkutprima_ord_00210,angkutprima_prod_0011,1,513002
angkutprima_item_00402,angkutprima,angkutprima_ord_00210,angkutprima_prod_0024,3,985290
angkutprima_item_00403,angkutprima,angkutprima_ord_00211,angkutprima_prod_0023,3,7785036
angkutprima_item_00404,angkutprima,angkutprima_ord_00211,angkutprima_prod_0026,3,10909998
angkutprima_item_00405,angkutprima,angkutprima_ord_00211,angkutprima_prod_0012,2,5703030
angkutprima_item_00406,angkutprima,angkutprima_ord_00212,angkutprima_prod_0022,4,1192292
angkutprima_item_00407,angkutprima,angkutprima_ord_00213,angkutprima_prod_0001,4,7339772
angkutprima_item_00408,angkutprima,angkutprima_ord_00214,angkutprima_prod_0012,4,11406060
angkutprima_item_00409,angkutprima,angkutprima_ord_00214,angkutprima_prod_0025,1,1591893
angkutprima_item_00410,angkutprima,angkutprima_ord_00215,angkutprima_prod_0029,1,3873457
angkutprima_item_00411,angkutprima,angkutprima_ord_00215,angkutprima_prod_0008,2,3422440
angkutprima_item_00412,angkutprima,angkutprima_ord_00215,angkutprima_prod_0020,3,3773727
angkutprima_item_00413,angkutprima,angkutprima_ord_00216,angkutprima_prod_0016,3,3467400
angkutprima_item_00414,angkutprima,angkutprima_ord_00216,angkutprima_prod_0014,4,687088
angkutprima_item_00415,angkutprima,angkutprima_ord_00216,angkutprima_prod_0019,2,6318416
angkutprima_item_00416,angkutprima,angkutprima_ord_00217,angkutprima_prod_0002,3,12667281
angkutprima_item_00417,angkutprima,angkutprima_ord_00218,angkutprima_prod_0030,1,270171
angkutprima_item_00418,angkutprima,angkutprima_ord_00218,angkutprima_prod_0021,4,2376731
angkutprima_item_00419,angkutprima,angkutprima_ord_00218,angkutprima_prod_0011,1,76950
angkutprima_item_00420,angkutprima,angkutprima_ord_00219,angkutprima_prod_0004,4,9748600
angkutprima_item_00421,angkutprima,angkutprima_ord_00219,angkutprima_prod_0017,1,2071929
angkutprima_item_00422,angkutprima,angkutprima_ord_00219,angkutprima_prod_0020,3,3773727
angkutprima_item_00423,angkutprima,angkutprima_ord_00220,angkutprima_prod_0007,2,7499416
angkutprima_item_00424,angkutprima,angkutprima_ord_00220,angkutprima_prod_0027,4,16207256
angkutprima_item_00425,angkutprima,angkutprima_ord_00220,angkutprima_prod_0025,4,6367572
angkutprima_item_00426,angkutprima,angkutprima_ord_00221,angkutprima_prod_0004,3,7311450
angkutprima_item_00427,angkutprima,angkutprima_ord_00221,angkutprima_prod_0020,4,5031636
angkutprima_item_00428,angkutprima,angkutprima_ord_00222,angkutprima_prod_0023,3,7785036
angkutprima_item_00429,angkutprima,angkutprima_ord_00222,angkutprima_prod_0011,3,1539006
angkutprima_item_00430,angkutprima,angkutprima_ord_00223,angkutprima_prod_0030,3,5403411
angkutprima_item_00431,angkutprima,angkutprima_ord_00223,angkutprima_prod_0018,1,4032116
angkutprima_item_00432,angkutprima,angkutprima_ord_00223,angkutprima_prod_0019,1,3159208
angkutprima_item_00433,angkutprima,angkutprima_ord_00224,angkutprima_prod_0027,4,16207256
angkutprima_item_00434,angkutprima,angkutprima_ord_00224,angkutprima_prod_0028,2,3209036
angkutprima_item_00435,angkutprima,angkutprima_ord_00225,angkutprima_prod_0008,4,6844880
angkutprima_item_00436,angkutprima,angkutprima_ord_00226,angkutprima_prod_0024,3,985290
angkutprima_item_00437,angkutprima,angkutprima_ord_00226,angkutprima_prod_0024,1,328430
angkutprima_item_00438,angkutprima,angkutprima_ord_00226,angkutprima_prod_0004,3,7311450
angkutprima_item_00439,angkutprima,angkutprima_ord_00227,angkutprima_prod_0026,1,545500
angkutprima_item_00440,angkutprima,angkutprima_ord_00227,angkutprima_prod_0005,2,748007
angkutprima_item_00441,angkutprima,angkutprima_ord_00227,angkutprima_prod_0010,3,265980
angkutprima_item_00442,angkutprima,angkutprima_ord_00228,angkutprima_prod_0020,3,3773727
angkutprima_item_00443,angkutprima,angkutprima_ord_00228,angkutprima_prod_0028,1,1604518
angkutprima_item_00444,angkutprima,angkutprima_ord_00228,angkutprima_prod_0009,3,7914744
angkutprima_item_00445,angkutprima,angkutprima_ord_00229,angkutprima_prod_0004,3,7311450
angkutprima_item_00446,angkutprima,angkutprima_ord_00230,angkutprima_prod_0002,2,8444854
angkutprima_item_00447,angkutprima,angkutprima_ord_00231,angkutprima_prod_0030,3,5403411
angkutprima_item_00448,angkutprima,angkutprima_ord_00232,angkutprima_prod_0010,4,2364264
angkutprima_item_00449,angkutprima,angkutprima_ord_00232,angkutprima_prod_0026,2,7273332
angkutprima_item_00450,angkutprima,angkutprima_ord_00232,angkutprima_prod_0023,2,5190024
angkutprima_item_00451,angkutprima,angkutprima_ord_00233,angkutprima_prod_0019,1,473881
angkutprima_item_00452,angkutprima,angkutprima_ord_00234,angkutprima_prod_0023,4,10380048
angkutprima_item_00453,angkutprima,angkutprima_ord_00235,angkutprima_prod_0016,3,3467400
angkutprima_item_00454,angkutprima,angkutprima_ord_00235,angkutprima_prod_0009,3,7914744
angkutprima_item_00455,angkutprima,angkutprima_ord_00235,angkutprima_prod_0025,3,4775679
angkutprima_item_00456,angkutprima,angkutprima_ord_00236,angkutprima_prod_0015,1,151992
angkutprima_item_00457,angkutprima,angkutprima_ord_00237,angkutprima_prod_0017,4,8287716
angkutprima_item_00458,angkutprima,angkutprima_ord_00237,angkutprima_prod_0010,2,1182132
angkutprima_item_00459,angkutprima,angkutprima_ord_00238,angkutprima_prod_0004,1,2437150
angkutprima_item_00460,angkutprima,angkutprima_ord_00238,angkutprima_prod_0019,3,9477624
angkutprima_item_00461,angkutprima,angkutprima_ord_00239,angkutprima_prod_0026,4,14546664
angkutprima_item_00462,angkutprima,angkutprima_ord_00239,angkutprima_prod_0005,4,9973420
angkutprima_item_00463,angkutprima,angkutprima_ord_00240,angkutprima_prod_0019,3,9477624
angkutprima_item_00464,angkutprima,angkutprima_ord_00240,angkutprima_prod_0015,1,151992
angkutprima_item_00465,angkutprima,angkutprima_ord_00241,angkutprima_prod_0010,1,591066
angkutprima_item_00466,angkutprima,angkutprima_ord_00241,angkutprima_prod_0010,2,1182132
angkutprima_item_00467,angkutprima,angkutprima_ord_00241,angkutprima_prod_0018,1,4032116
angkutprima_item_00468,angkutprima,angkutprima_ord_00242,angkutprima_prod_0013,1,489431
angkutprima_item_00469,angkutprima,angkutprima_ord_00242,angkutprima_prod_0006,4,6492376
angkutprima_item_00470,angkutprima,angkutprima_ord_00243,angkutprima_prod_0026,2,7273332
angkutprima_item_00471,angkutprima,angkutprima_ord_00243,angkutprima_prod_0023,2,5190024
angkutprima_item_00472,angkutprima,angkutprima_ord_00243,angkutprima_prod_0016,1,1155800
angkutprima_item_00473,angkutprima,angkutprima_ord_00244,angkutprima_prod_0022,2,596146
angkutprima_item_00474,angkutprima,angkutprima_ord_00244,angkutprima_prod_0023,4,10380048
angkutprima_item_00475,angkutprima,angkutprima_ord_00245,angkutprima_prod_0021,1,3961218
angkutprima_item_00476,angkutprima,angkutprima_ord_00245,angkutprima_prod_0011,4,2052008
angkutprima_item_00477,angkutprima,angkutprima_ord_00246,angkutprima_prod_0023,3,7785036
angkutprima_item_00478,angkutprima,angkutprima_ord_00246,angkutprima_prod_0030,3,5403411
angkutprima_item_00479,angkutprima,angkutprima_ord_00247,angkutprima_prod_0019,3,9477624
angkutprima_item_00480,angkutprima,angkutprima_ord_00247,angkutprima_prod_0015,2,303984
angkutprima_item_00481,angkutprima,angkutprima_ord_00247,angkutprima_prod_0022,2,596146
angkutprima_item_00482,angkutprima,angkutprima_ord_00248,angkutprima_prod_0026,1,3636666
angkutprima_item_00483,angkutprima,angkutprima_ord_00248,angkutprima_prod_0029,4,15493828
angkutprima_item_00484,angkutprima,angkutprima_ord_00249,angkutprima_prod_0021,4,15844872
angkutprima_item_00485,angkutprima,angkutprima_ord_00249,angkutprima_prod_0002,2,8444854
angkutprima_item_00486,angkutprima,angkutprima_ord_00249,angkutprima_prod_0028,4,6418072
angkutprima_item_00487,angkutprima,angkutprima_ord_00250,angkutprima_prod_0022,3,894219
angkutprima_item_00488,angkutprima,angkutprima_ord_00251,angkutprima_prod_0013,4,1957724
angkutprima_item_00489,angkutprima,angkutprima_ord_00252,angkutprima_prod_0002,4,16889708
angkutprima_item_00490,angkutprima,angkutprima_ord_00253,angkutprima_prod_0010,2,1182132
angkutprima_item_00491,angkutprima,angkutprima_ord_00254,angkutprima_prod_0029,3,11620371
angkutprima_item_00492,angkutprima,angkutprima_ord_00254,angkutprima_prod_0021,3,11883654
angkutprima_item_00493,angkutprima,angkutprima_ord_00254,angkutprima_prod_0002,2,8444854
angkutprima_item_00494,angkutprima,angkutprima_ord_00255,angkutprima_prod_0015,4,607968
angkutprima_item_00495,angkutprima,angkutprima_ord_00255,angkutprima_prod_0024,3,985290
angkutprima_item_00496,angkutprima,angkutprima_ord_00255,angkutprima_prod_0029,2,7746914
angkutprima_item_00497,angkutprima,angkutprima_ord_00256,angkutprima_prod_0007,4,14998832
angkutprima_item_00498,angkutprima,angkutprima_ord_00257,angkutprima_prod_0029,4,15493828
angkutprima_item_00499,angkutprima,angkutprima_ord_00258,angkutprima_prod_0019,3,9477624
angkutprima_item_00500,angkutprima,angkutprima_ord_00258,angkutprima_prod_0026,4,14546664
angkutprima_item_00501,angkutprima,angkutprima_ord_00259,angkutprima_prod_0008,1,1711220
angkutprima_item_00502,angkutprima,angkutprima_ord_00259,angkutprima_prod_0014,2,343544
angkutprima_item_00503,angkutprima,angkutprima_ord_00259,angkutprima_prod_0023,2,5190024
angkutprima_item_00504,angkutprima,angkutprima_ord_00260,angkutprima_prod_0030,2,3602274
angkutprima_item_00505,angkutprima,angkutprima_ord_00260,angkutprima_prod_0006,3,4869282
angkutprima_item_00506,angkutprima,angkutprima_ord_00260,angkutprima_prod_0002,2,8444854
